AREAP;attacked;denounce;females;Attacks per female;Denounces per female
2927408005025;4.424;1.644;33.56;134.46611605148811;49.8478633628116
2927408005026;2.044;0.76;16.222;130.1604235565092;49.198180797522575
2927408005027;0.35607675906183367;0.14498933901918976;3.0426439232409384;142.486546857549;55.20611229566453
2927408005028;1.524;0.56;13.354;119.2449852483707;44.04688867166993
2927408005029;7.376;2.696;56.382;131.34815064626167;48.0996369008497
2927408005030;2.83;0.998;21.312;136.2152700369132;47.7890536580399
2927408005031;3.142;1.176;24.97;127.57369036140182;47.675451101218066
2927408005032;4.152;1.404;30.746;138.01305943560794;46.12796364769286
2927408005033;1.698;0.568;13.398;132.29937132960214;43.86620721040221
2927408005034;2.558;0.902;19.94;130.57325932363514;46.053270010056686
2927408005035;1.1042084168336674;0.3466933867735471;9.442885771543086;122.94329359194369;38.0693888282595
2927408005036;1.72;0.598;13.842;130.03808758530838;45.18088030110764
2927408005037;2.91;1.072;23.584;126.09457175916565;46.82839973305077
2927408005038;3.866;1.35;29.576;133.51992321789612;46.49794238205653
2927408005039;1.586;0.582;12.084;135.06465565909832;49.549525129153615
2927408005040;4.05;1.484;30.342;135.0800257748116;49.658187348596165
2927408005041;4.986;1.834;36.67;138.3849393284756;51.239605436791464
2927408005042;2.288;0.736;17.596;133.84876767975348;43.66794357895956
2927408005043;2.028;0.752;16.568;127.15316218584955;46.6154664506111
2927408005044;2.326;0.83;17.37;136.12811828978067;47.86315904654914
2927408005045;5.106;1.824;44.938;115.05746302402797;41.34799779395985
2927408005046;4.33;1.544;33.15;132.1118759383716;47.013414337680324
2927408005047;1.39;0.52;12.604;113.20693438708587;42.43978034050724
2927408005048;3.088;1.154;23.43;133.78472347249343;50.22907712921541
2927408005049;3.38;1.226;25.046;138.11313100654428;49.83116246894594
2927408005050;3.13;1.114;24.518;129.21691100168144;45.65011064243002
2927408005051;1.68;0.578;13.43;130.9627067090938;44.774353756751125
2927408005052;1.672;0.538;12.548;137.48762866820127;45.05911834123903
2927408005053;3.424;1.22;25.726;135.6936103286089;48.68178185563337
2927408005054;1.442;0.514;11.864;126.1308071099866;44.54433722452297
2927408005055;1.584;0.584;12.642;129.1699421984366;47.691097204794865
2927408005056;1.986;0.684;15.952;128.8750289166089;44.80672589267503
2927408005057;1.572;0.544;12.974;125.31737417037739;43.111714944841886
2927408005058;2.15;0.736;16.47;136.52166785359395;46.415189210416365
2927408005059;1.774;0.594;16.122;112.25738928281885;37.735697763496916
2927408005060;2.36;0.838;20.184;119.24729294501446;43.077190543595435
2927408005061;1.928;0.726;15.416;127.83744606320727;48.00090412093102
2927408005062;2.988;1.018;24.856;122.61456906291662;41.61073586217244
2929206003001;0.984;0.372;7.138;144.91563436563428;55.00037740037736
2929206003002;1.05;0.35;8.44;131.86490731490713;43.68379953379953
2929503003001;1.026;0.356;7.356;145.20879398379392;52.067882117882085
2929503003002;1.628;0.558;12.09;138.7665159226438;46.78625276213444
2930709003001;0.808;0.284;6.934;127.11785991785983;44.189546564546546
2930709003002;0.986;0.334;8.204;129.01544174779463;44.35014152514152
2930709003003;0.978;0.348;8.222;125.40389904213424;44.70620849738497
2930709003004;1.018;0.35;8.752;123.15721582339225;40.289935881112314
2930709003005;1.286;0.434;9.706;141.46628897418375;48.40376567876564
2930709003006;1.578;0.574;12.708;129.29752315332473;47.33235117995179
