AREAP;attacked;denounce;females;Attacks per female;Denounces per female
3525003003003;0.1691842900302115;0.05740181268882175;1.7854984894259818;114.55186304128901;40.5337361530715
3525003003004;0.2505643340857788;0.07674943566591422;2.7020316027088036;115.82554014833924;38.901429646350635
3525003003005;0.37028824833702884;0.13747228381374724;3.070953436807095;133.3650089747651;48.08626333016576
3526209003001;0.2334096109839817;0.07551487414187644;2.652173913043478;117.1515745886455;35.81780538302278
3528403003001;0.1925287356321839;0.05747126436781609;1.8563218390804597;128.8314176245211;36.877394636015325
3528403003002;0.2796208530805687;0.0995260663507109;2.440758293838863;128.89302640487477;51.46129541864139
3528502003001;0.14619883040935672;0.05263157894736842;1.8187134502923976;94.39571150097464;34.844054580896696
3528502003002;0.2911111111111111;0.11333333333333333;2.7555555555555555;117.72486772486775;47.63227513227513
3528502003003;0.3542116630669546;0.10583153347732181;3.036717062634989;129.83989852240396;37.880112448147024
3529401005001;0.1509433962264151;0.050314465408805034;1.669811320754717;123.7945492662474;45.59748427672956
3529401005002;0.14285714285714285;0.050595238095238096;1.7708333333333333;100.44642857142857;33.23412698412698
3529401005003;0.28935185185185186;0.1087962962962963;2.673611111111111;124.75198412698413;44.65939153439154
3529401005004;0.22946859903381642;0.0893719806763285;2.246376811594203;117.99516908212563;46.779388083735924
3529401005005;0.2922077922077922;0.07142857142857142;2.7532467532467533;111.85064935064936;23.21428571428571
3529401005006;0.18098159509202455;0.06134969325153374;1.7822085889570551;117.07566462167688;40.13292433537833
3529401005007;0.2528216704288939;0.09706546275395034;2.6817155756207676;128.15220896485005;47.43093625712136
3529401005008;0.14285714285714285;0.04945054945054945;1.9972527472527473;77.24358974358975;21.153846153846153
3529401005009;0.14324324324324325;0.05405405405405406;1.8675675675675676;93.78378378378379;35.58558558558559
3529401005010;0.20766773162939298;0.06389776357827476;1.8498402555910542;128.96698615548456;37.00745473908414
3529401005011;0.24882629107981222;0.09624413145539906;2.6056338028169015;114.0286161412922;48.47417840375586
3529401005012;0.2903225806451613;0.1359447004608295;2.4608294930875574;146.3353083168752;58.81610708799647
3529401005013;0.18154761904761904;0.06845238095238096;1.8988095238095237;120.78373015873015;43.89880952380952
3529401005014;0.16526610644257703;0.06722689075630252;2.044817927170868;100.3267973856209;38.515406162464984
3529401005015;0.1721311475409836;0.060109289617486336;2.0136612021857925;104.37158469945355;32.5591985428051
3529401005016;0.226457399103139;0.06502242152466367;2.5179372197309418;110.35127055306428;34.64125560538117
3529401005017;0.2457002457002457;0.10319410319410319;2.3587223587223587;115.3387153387154;48.484848484848484
3529401005018;0.15;0.05333333333333334;1.7533333333333334;94.55555555555556;39.44444444444444
3529401005019;0.14521452145214522;0.036303630363036306;1.7128712871287128;102.035203520352;26.952695269526952
3529401005020;0.17701863354037267;0.052795031055900624;1.763975155279503;114.1304347826087;31.832298136645964
3529401005021;0.1411764705882353;0.041176470588235294;1.7676470588235293;95.19607843137254;33.8235294117647
3530607005001;0.11572700296735905;0.04154302670623145;1.7922848664688427;84.4213649851632;32.14638971315529
3530607005002;0.12302839116719243;0.03785488958990536;1.8075709779179812;73.60672975814931;23.92218717139853
3530607005003;0.13134328358208955;0.04477611940298507;1.626865671641791;99.00497512437812;40.298507462686565
3530607005004;0.14067278287461774;0.045871559633027525;1.724770642201835;93.27217125382263;35.423037716615696
3530607005005;0.17052023121387283;0.046242774566473986;1.7658959537572254;111.03082851637764;28.420038535645475
3530607005006;0.1686046511627907;0.07848837209302326;1.936046511627907;95.68798449612403;47.238372093023266
3530607005007;0.21066666666666667;0.07466666666666667;2.2613333333333334;112.26666666666665;39.06666666666667
3530607005008;0.20754716981132076;0.06289308176100629;1.7264150943396226;140.56603773584902;39.937106918238996
3530607005009;0.19298245614035087;0.07894736842105263;2.046783625730994;124.56140350877193;46.58869395711501
3530607005010;0.1608832807570978;0.0473186119873817;1.7539432176656151;97.79179810725552;30.49421661409043
3530607005011;0.16470588235294117;0.05588235294117647;1.8294117647058823;104.9019607843137;35.294117647058826
3530607005012;0.1400560224089636;0.05322128851540616;2.0168067226890756;92.06349206349208;32.44631185807657
3530607005013;0.13803680981595093;0.049079754601226995;1.6319018404907975;99.79550102249489;39.877300613496935
3530607005014;0.16451612903225807;0.08387096774193549;1.8;101.61290322580643;49.462365591397855
3530607005015;0.1416184971098266;0.046242774566473986;1.9190751445086704;88.05394990366088;30.202312138728328
3530607005016;0.16304347826086957;0.07608695652173914;1.877717391304348;92.79891304347827;41.44021739130435
3530607005017;0.16666666666666666;0.06790123456790123;1.7901234567901234;108.28189300411523;42.95267489711934
3530607005018;0.1774193548387097;0.06129032258064516;1.835483870967742;117.74193548387096;38.70967741935485
3530607005019;0.14722222222222223;0.06111111111111111;1.9388888888888889;84.58333333333333;30.879629629629633
3530607005020;0.15;0.05555555555555555;1.886111111111111;74.39814814814814;31.712962962962965
3530607005021;0.17901234567901234;0.04938271604938271;1.8580246913580247;97.58230452674897;28.292181069958847
3530607005022;0.16358839050131926;0.055408970976253295;2.044854881266491;94.2392260334213;30.650835532102025
3530607005023;0.20440251572327045;0.10377358490566038;1.9685534591194969;123.8469601677149;59.696016771488466
3530607005024;0.1774193548387097;0.06720430107526881;2.0833333333333335;119.62365591397854;45.026881720430104
3532009001001;0.17343173431734318;0.04797047970479705;1.6199261992619927;120.35670356703568;38.13038130381303
3532405001001;0.168141592920354;0.06784660766961652;1.8259587020648969;112.53687315634218;44.346116027531956
3534401005001;0.39400428265524623;0.11777301927194861;3.1691648822269807;148.1093436660889;41.62163080792631
3534401005002;0.39490445859872614;0.12526539278131635;3.237791932059448;133.83715835945137;44.3382873319179
3534401005003;0.32688172043010755;0.1032258064516129;2.870967741935484;142.88786482334874;47.45519713261648
3534401005004;0.3103448275862069;0.1271551724137931;2.9331896551724137;122.6293103448276;46.46962233169129
3534401005005;0.27313769751693;0.11060948081264109;2.6636568848758464;108.33602063850367;41.04052456196928
3534401005006;0.41014799154334036;0.11416490486257928;3.2896405919661733;144.4503171247357;38.99375817980469
3534401005007;0.3674321503131524;0.12943632567849686;3.2129436325678498;127.67919276270008;44.161944527288995
3534401005008;0.42886178861788615;0.17479674796747968;3.7601626016260163;133.72854561878955;56.0894954187637
3534401005009;0.2754880694143167;0.09761388286334056;3.0303687635574836;100.01549426712117;40.87904142134077
