AREAP;attacked;denounce;females;Attacks per female;Denounces per female
3300456005001;1.893;0.673;14.7455;133.73703587019196;47.61491816856923
3300456005002;1.5905;0.5815;12.4075;133.0714393850487;48.58188438249941
3300456005003;1.486;0.53;11.992;128.33081531702575;45.574673175346085
3300456005004;1.1485;0.4165;9.5165;126.52532582398646;45.040924264074356
3300456005005;1.5735;0.5455;12.715;128.01947745399679;44.44234562779837
3301702005000;4.3115;1.5205;33.647;130.09747691583192;46.07342676606802
3301702005001;0.3838120104438642;0.13577023498694518;3.4088772845953;131.55766919474505;46.08831696299059
3301702005002;0.4077519379844961;0.13643410852713178;3.712144702842377;129.342520815389;43.81608629670649
3301702005003;0.40435458786936235;0.14152410575427682;3.502851218247797;136.89571041826107;48.80870094711465
3301702005004;0.5111448834853091;0.18743667679837892;4.353090172239108;130.81111447372842;49.63091619626574
3301702005005;0.40258397932816536;0.14263565891472868;3.8222222222222224;119.86487242301212;43.515255918356694
3301702005006;0.3932878867330886;0.13896171997902465;3.395909805977976;134.22645058722682;46.86951165713619
3301702005007;0.416926272066459;0.1407061266874351;3.495846313603323;136.51454839149545;44.912764344228535
3301702005008;0.3725182863113898;0.13479623824451412;3.396551724137931;131.80594947836332;48.07620540379161
3301702005009;0.4333851736651115;0.15707620528771385;3.7750129600829445;126.25694103143566;46.77522091985545
3301702005010;0.4012409513960703;0.1421923474663909;3.613753877973113;122.03796720342744;45.8160978972768
3301702005011;0.45282051282051283;0.16512820512820514;3.981025641025641;125.63331113331115;45.119473119473156
3301702005012;0.4415851775604735;0.1631497683993824;3.822954194544519;133.50986521341636;45.83163448320422
3301702005013;0.4438055410350235;0.15107161526398327;3.521693674856247;148.83567962501584;50.41487234377979
3301702005014;0.3964620187304891;0.13163371488033299;3.5837669094693028;120.3068480253705;41.4763060964934
3301702005015;0.43233471074380164;0.15702479338842976;3.7856404958677685;133.01892523225166;48.3003925023553
3301702005016;0.42597402597402595;0.1444155844155844;3.7412987012987013;128.95361781076073;44.83735312306741
3301702005017;0.380977130977131;0.14916839916839916;3.6590436590436592;119.81796356796364;48.847473847473864
3301702005018;0.3965961835997937;0.1376998452810727;3.6477565755544097;125.9768539294068;41.91022432383959
3301702005019;0.4331440371708828;0.1621063500258131;3.864223025296851;133.61373898286655;48.38506013002653
3301702005020;0.42018537590113286;0.14160659114315138;3.64778578784758;135.57983097118012;47.983587530446464
3301702005021;0.4460020768431983;0.16147455867082036;3.509865005192108;143.58321383243506;52.1281461702022
3301702005022;0.44889573703133023;0.145351823317925;3.8217770929635337;136.9612924312461;41.398040126853694
3301850003001;0.26288659793814434;0.09335624284077892;2.4186712485681556;125.63546609938365;42.5257731958763
3301850003002;0.4994959677419355;0.17691532258064516;4.45866935483871;125.7624669797048;42.39731342805943
3301900005001;0.27648725212464587;0.08951841359773371;2.6175637393767706;119.6027249426684;41.6828544448941
3301900005002;0.2784738041002278;0.09453302961275627;2.654897494305239;121.16552771450273;41.69649636620026
3301900005003;0.22057917436845348;0.08810844115834873;2.306223043746149;109.78200275797326;44.12610392277678
3301900005004;0.26240286909742977;0.09085475194261805;2.353855349671249;129.11080750291762;44.496627102723934
3301900005005;0.24671445639187575;0.0937873357228196;2.3757467144563917;119.00708311998639;45.604340900039816
3301900005006;0.21227301189730746;0.07764558547276143;2.3281152160300564;108.01800995914957;41.6256671735695
3301900005007;0.3778135048231511;0.13344051446945338;3.0868167202572345;137.56188434645037;45.132190067881375
3301900005008;0.24544920728126834;0.08690546095126248;2.4791544333529068;116.40009693444811;40.96738715059327
3301900005009;0.3530048727666486;0.12236058473199783;3.0530590146183;133.24760873488552;45.39600897207828
3301900005010;0.22560975609756098;0.06951219512195123;2.251829268292683;110.96423732094462;35.43699186991871
3301900005011;0.4836233367451382;0.1683725690890481;4.027123848515865;142.66042867629355;51.535792195976434
3301900005012;0.219375;0.07625;2.195;120.46428571428578;41.46875000000001
3302007003001;0.2345132743362832;0.0897597977243995;2.1769911504424777;125.91957136837043;47.8733971464692
3302007003002;0.2259439707673569;0.08708891595615104;2.233861144945189;117.91514413317098;47.371092164027594
3302007003003;0.28158205430932703;0.10271546635182999;2.333530106257379;142.29352898184072;49.53758362849272
3302007003004;0.21596534653465346;0.07301980198019802;2.276608910891089;113.83633899104203;40.16089108910894
3302007003005;0.34167110164981374;0.12293773283661522;3.030335284725918;130.79842368027576;47.28410079660743
3302007003006;0.3985317252228631;0.13529103303618248;3.409019402202412;130.1204418142017;43.40150323370041
3302270003001;0.2648716343143394;0.09580463368816532;2.0958046336881653;140.54178966514607;54.78575901243401
3302270003002;0.23391089108910892;0.07611386138613861;2.285272277227723;125.12376237623769;38.91295379537956
3302270003003;0.2542372881355932;0.09261501210653753;2.3843825665859564;118.894125446789;43.4271589991929
3302270003004;0.3761131482451545;0.13462545835515977;3.3352540597171294;133.230456174406;47.55275572457343
3302270003005;0.4028287061288633;0.14143530644316396;3.4405447878470405;128.9501692068481;45.78084595109215
3302502005001;0.5840484603735487;0.20848056537102475;4.953054013124684;132.51270015530488;49.07037687199223
3302502005002;1.2275;0.4395;10.013;129.2538090943543;46.30780580573529
3302502005003;0.4037755637126377;0.1525957000524384;3.4630309386470897;137.37670736884166;52.55595508610714
3302502005004;0.27292940522512504;0.10116731517509728;2.708171206225681;116.48071680033884;41.342412451361874
3302502005005;0.21206225680933852;0.07263294422827497;2.046692607003891;121.44401210549077;41.245136186770445
3302502005006;0.4961870869344179;0.17183528215556684;4.18047788510422;132.11705257968595;46.05131495065406
3302502005007;0.36946326211568525;0.12975508077123502;3.3324648254299114;122.89386833420188;43.322414948261745
3302601003001;0.20980274955170353;0.07591153616258219;2.3102211595935445;109.97210599721059;40.14743972902969
3302601003002;0.35284552845528455;0.13008130081300814;2.9430894308943087;131.04271518905674;50.0460274444014
3302700003001;0.2021614748887476;0.06547997457088366;2.1487603305785123;112.7418036508946;36.85102776011868
3302700003002;0.20682862770847013;0.07550886408404466;2.019697964543664;121.53644123440584;44.79098270956447
3302700003003;0.23618700667880996;0.07650273224043716;2.249544626593807;122.06031167779807;38.180530257033
3302700003004;0.41906757464641176;0.1492928234677842;3.404924044002095;134.09497202058768;50.42322499106155
3302700003005;0.17153996101364521;0.05977907732293697;2.07277452891488;98.60298895386615;35.72666233484948
3302700003006;0.2708208508088676;0.09946075494307968;2.2959856201318156;136.74855202716205;50.44937088076691
3302700003007;0.5520040588533739;0.19736174530695078;4.466768138001015;137.88347201589215;49.73799243205634
3303203003001;0.31820637493246895;0.11075094543490005;2.823878984332793;128.18360731650853;47.9631344704278
3303203003002;0.23;0.091875;2.268125;120.70982142857143;48.51636904761906
3303203003003;0.2507357268981754;0.08769864626250735;2.357268981753973;125.5192129824267;45.5569102273046
3303203003004;0.32409381663113007;0.11727078891257996;2.9936034115138592;126.02167732764758;46.62148441466138
3303203003005;0.24244220509780676;0.09247184350918791;2.33787788974511;128.22141304654645;47.42710362153161
3303203003006;0.22917971195992487;0.08015028177833437;2.182216656230432;121.5269702120047;40.671497152398864
3303203003007;0.2568649885583524;0.08638443935926773;2.477688787185355;124.23949366169052;42.301405688133386
3303203003008;0.3074866310160428;0.10427807486631016;3.0524064171122993;115.61794414735593;40.278202189966876
3303203003009;0.3523758675920982;0.1201281366791244;3.0752802989855845;134.56300477122696;47.49616522173916
3303302005001;0.2877777777777778;0.09166666666666666;2.616111111111111;126.39219576719587;40.44576719576721
3303302005002;0.21865536038764385;0.08237431859479104;2.221078134463961;121.26128464711148;47.44743445530848
3303302005003;0.29955947136563876;0.11178414096916299;2.718612334801762;130.4497937207189;49.70762534088525
3303302005004;0.268;0.10057142857142858;2.4737142857142858;136.38730158730166;50.0934240362812
3303302005005;0.2933906501880709;0.10531972058033315;2.8683503492745834;128.59317827077103;45.683537609921274
3303302005006;0.34824281150159747;0.12193823216187434;3.180511182108626;127.01098156369721;42.12498098280847
3303302005007;0.3951907997909043;0.1411395713538944;3.4621014113957136;134.34334005426535;46.736406707656066
3303302005008;0.3745257452574526;0.13550135501355012;3.1089430894308943;141.01195853228384;52.77992859293669
