AREAP;attacked;denounce;females;Attacks per female;Denounces per female
2905701005001;0.9288577154308617;0.34018036072144286;7.3086172344689375;135.94136875544885;50.57857994134966
2905701005002;1.1285;0.3975;8.73;134.16940367209318;47.069561166387736
2905701005003;1.1455;0.438;9.0985;130.75191054860156;49.60327944114701
2905701005004;1.519;0.5575;11.8715;131.63793198084184;48.91303984757918
2905701005005;1.0245245245245245;0.3743743743743744;8.042042042042041;131.86173941892872;48.34966799836075
2905701005006;1.6065;0.566;12.664;133.8225536386668;46.97232602773963
2905701005007;1.1885942971485743;0.4382191095547774;9.225612806403202;134.7138002443594;49.37015676355927
2905701005008;1.2315;0.435;9.865;130.2431841679129;46.507577540278696
2905701005009;0.838;0.314;7.0095;124.51215867465828;46.69825868575868
2905701005010;0.9054527263631816;0.3106553276638319;7.670335167583792;125.32492200443399;43.30150811075094
2905701005011;1.628;0.571;13.2385;127.10437310140381;44.627833228744265
2905701005012;0.7995991983967936;0.2770541082164329;6.515531062124248;130.37608544873055;45.720724666115466
2906501003001;0.8059029514757379;0.28214107053526766;6.599299649824912;131.213174297216;46.66160780467937
2906501003002;0.7965931863727455;0.28857715430861725;6.559118236472946;130.95258810439157;46.46673049729162
2906501003003;1.607;0.558;12.5365;134.23801210444304;46.28484308240845
2906501003004;1.6915;0.607;13.3775;131.5928200738527;47.18398142532644
2910057003001;0.8098098098098098;0.29429429429429427;6.58008008008008;130.74437698620693;46.21802906116633
2910057003002;1.4115;0.5205;11.617;126.17903727744604;46.19335868734839
2910057003003;1.537;0.5395;12.3495;129.46248586070865;44.972281364258656
2916104001001;1.203;0.416;9.7515;129.5742370525069;45.466184404690495
2919207003001;0.8434217108554277;0.3166583291645823;7.222611305652826;126.07334396659768;48.331314940935506
2919207003002;1.093;0.3805;9.1455;124.3720615963842;43.85960990548828
2919207003003;0.8533533533533534;0.2897897897897898;6.876376376376377;131.95430368632958;44.7180016624461
2919207003004;1.0740740740740742;0.38488488488488487;9.114614614614615;122.72359209493683;44.91392721526878
2919207003005;1.62;0.5685;12.1535;137.77042121665866;48.634526958903436
2919207003006;1.0255255255255256;0.3458458458458458;7.945945945945946;138.84220615171762;46.74437794277829
2919207003007;1.3625;0.47;11.37;124.84018087101263;42.53101463520168
2919207003008;1.623;0.591;12.9065;131.58213925679212;47.43721998033072
2919926001001;1.0015;0.3515;8.0885;129.0115663125141;46.120047058204925
2921005003001;1.0735;0.3965;8.739;130.6365601310451;47.91140081323901
2921005003002;1.181590795397699;0.42321160580290146;9.791895947973988;126.63141526588329;45.068279138894056
2927408005001;2.387;0.8395;18.2455;134.48293622140687;47.84464593059631
2927408005002;1.7955;0.6345;13.7975;134.84719765711;47.61935345251805
2927408005003;2.888;1.0105;22.2235;134.0215839388863;46.71587692189142
2927408005004;2.2105;0.7915;19.1;119.20320308948743;42.388595326342184
2927408005005;3.585;1.31;27.3405;133.461451408346;48.729803779908885
2927408005006;0.5618090452261306;0.20251256281407035;5.040201005025126;123.48192985127643;43.843079031521256
2927408005007;4.1485;1.4425;31.738;132.03260735148896;45.839313773379125
2927408005008;2.8435;1.0375;21.9515;132.31126689513158;48.38104058459739
2927408005009;5.7505;2.093;46.335;125.33011782168566;45.70441744646406
2927408005010;2.564;0.9255;19.9525;131.52159588529145;47.444752388469276
2927408005011;1.8155;0.6535;14.97;125.40046445742055;45.012169656358495
2927408005012;3.5165;1.254;28.096;127.47802414579104;45.51321198751973
2927408005013;7.746;2.7925;57.583;135.6758403305247;48.89879766087445
2927408005014;3.0;1.0945;23.5;130.8369906277528;48.05591606030675
