AREAP;attacked;denounce;females;Attacks per female;Denounces per female
2301000003001;1.1182364729458918;0.4148296593186373;8.639278557114228;139.14445030198192;50.16308739017312
2301000003002;1.568;0.558;13.294;123.40989195926936;43.588166477111784
2301000003003;2.134;0.784;16.32;134.18654529101494;49.125584292018544
2303709005010;1.232;0.476;10.208;127.88755388058789;47.93300648439967
2303709005012;1.488;0.508;12.706;124.06316984275045;42.36268755884785
2303709005017;1.15;0.474;10.61;115.07687752563908;47.289268651884726
2303709005019;1.402;0.502;11.818;121.24500404995766;43.33299137223285
2303709005030;1.622;0.568;12.308;135.50149407957318;46.612953185893645
2303709005036;1.376;0.476;11.734;120.43112111486717;39.733778948949194
2303709005041;0.9819639278557114;0.3186372745490982;8.308617234468938;124.80963834258657;39.7259172972364
2303709005043;1.364;0.478;11.002;128.38650131258484;45.43893140742988
2303709005046;1.932;0.724;16.038;122.40698669220876;45.49748352949253
2303709005047;1.808;0.666;15.738;120.18737999928454;43.053889050757256
2303709005048;1.564;0.588;13.012;123.14356834741817;45.99501810501608
2303709005049;1.18;0.422;11.086;112.26399297297127;40.11226358780539
2303709005053;2.486;0.868;20.85;121.43167441576918;42.37851356971846
2303709005054;1.31;0.428;11.024;124.45566063623325;41.94254389401446
2304285003001;1.518;0.58;12.048;129.13507838447123;48.66041701683846
2304285003002;1.468;0.54;12.166;122.31930358083606;45.422070155506674
2304400005002;2.882;1.008;26.51;111.42262878051919;38.98579591033202
2304400005006;4.944;1.796;40.606;123.88191814667137;45.05486246169889
2304400005009;3.778;1.294;30.858;123.72423855252451;42.7816428905438
2304400005010;2.616;0.942;20.718;127.93350320307302;46.21160706028198
2304400005011;3.404;1.164;27.746;124.40500851719678;42.559228672671516
2304400005012;3.094;1.164;24.802;127.2347863535552;48.09571261872103
2304400005016;2.328;0.858;19.416;123.35144646426936;45.121768987323144
2304400005017;3.75;1.294;29.716;128.06935242891097;44.04548276700515
2304400005018;2.734;0.946;23.04;120.6517446878505;41.827010303865514
2304400005019;2.348;0.784;19.944;120.2823183552585;40.65912584414394
2304400005022;2.74;1.028;23.83;116.37689816358818;43.893618423958266
2304400005024;2.682;1.042;22.516;122.23341809297209;47.08570029099851
2304400005027;3.0;1.046;25.34;120.83618805684604;41.9797971986523
2304400005029;2.528;0.958;19.644;131.83275498717654;50.28109080403384
2304400005033;3.136;1.096;26.196;122.22192321880073;42.35600713336316
2304400005034;2.7;0.894;23.402;118.22682662884128;38.77287442904295
2304400005035;1.976;0.746;16.45;123.19961736448344;46.36832845629116
2304400005037;4.88;1.648;37.546;130.65285169511802;43.81466968252957
2304400005039;5.242;1.802;43.146;123.05939562269411;42.25999263643832
2304400005040;2.86;1.0;22.382;130.67327440558986;44.982239547804966
2304400005041;2.286;0.828;19.234;121.36724483981506;42.86905326386188
2304400005044;3.958;1.466;33.06;121.11677210162284;45.16039911205023
2304400005045;3.128;1.198;26.054;121.87418165758649;46.916650719531695
2304400005048;3.194;1.132;26.262;122.36742835574108;43.60513611914868
2304400005049;2.088;0.686;17.256;124.80495034949222;40.64839662513979
2304400005050;3.33;1.184;26.792;126.98400615152705;44.99606333378859
2304400005051;3.508;1.274;29.684;120.892403264841;43.746405577869474
2304400005058;2.208;0.778;18.972;119.35246069687378;41.813674006909224
2304400005061;3.244;1.138;27.844;118.4417984718428;41.76066772269585
2304400005062;3.316;1.188;27.916;120.9046923048323;42.999855808787096
2304400005063;3.072;1.098;24.586;128.88903129878085;46.050843412588236
2304400005064;3.634;1.35;30.624;120.91931566307167;44.344517173595584
2304400005065;2.856;1.01;24.19;121.58233513745412;43.1450952105894
2304400005072;2.688;0.942;21.11;131.02987613651212;45.95903706310551
2304400005073;2.882;1.094;23.542;124.89352056552659;46.651275846979104
2304400005074;3.416;1.222;28.76;120.66781390299359;43.247618606007066
2304400005076;2.35;0.836;19.402;125.2791450992594;45.39103672964474
2304400005078;3.616;1.302;29.19;127.05994810833624;45.896574306383656
2304400005079;4.378;1.594;35.41;125.32583248433284;45.39473128928243
2304400005081;3.478;1.194;27.32;130.55640678251538;44.21512645376576
2304400005083;5.09;1.788;42.684;121.33214814493272;42.60097631796244
2304400005084;2.992;1.02;23.964;127.2553984341011;43.69160456001942
2304400005088;3.29;1.18;28.688;115.97627817837079;41.282038917622614
2304400005089;2.132;0.752;18.956;115.53729227784392;41.101614880804426
2304400005090;2.088;0.694;18.466;116.29529300235303;38.701249064937564
2304400005094;2.208;0.822;17.778;126.67569832837364;47.56745437631477
2304400005098;2.552;0.922;19.648;131.61379560314205;47.39381600339973
2304400005101;2.082;0.746;17.546;119.50831995593637;42.20501142439439
2304400005103;2.874;1.012;22.672;129.9449872174707;45.510434814429544
2304400005105;3.852;1.37;29.566;131.64492893469918;46.6160804010936
2304400005106;3.11;1.07;24.16;130.92516991419393;45.36738470421356
2304400005107;3.732;1.346;28.566;132.18658081706874;47.49823098959278
2304400005109;2.644;0.88;21.1;128.30028980417174;42.42714951917759
2304400005116;2.514;0.876;21.37;120.01303260222119;41.39384398112617
2304400005118;2.566;0.96;20.706;126.31021827328848;46.343699531679924
2306256003001;1.0;0.3226452905811623;7.3687374749499;139.88201537417604;46.63474468083685
2306256003002;1.296;0.466;10.634;126.7020165936574;45.51328434207692
2307650005004;1.244;0.43;11.138;118.52354027121824;40.67935780250018
2307650005005;0.998;0.37;8.39;121.34799089799078;45.677064602064576
2307650005006;0.9198396793587175;0.3046092184368738;8.190380761523047;124.4448779180005;40.511564810161985
2307650005009;1.252;0.432;11.028;121.02637287892705;42.59545494924752
2307650005010;1.268;0.48;10.786;121.96205986823634;46.276388252270614
2307650005014;1.002;0.34;7.68;135.1140775890776;46.862362637362615
2307650005020;1.186;0.444;9.39;131.18662272539973;49.7011791699872
2307650005029;1.652;0.588;12.982;130.4310521081049;48.54702878521694
2307650005033;1.116;0.418;9.404;122.28243390596325;44.618474825827754
2307650005038;1.312;0.462;10.826;125.47321589659043;44.22394422742713
2307650005045;1.512;0.526;12.63;124.84979366179064;43.92707432746133
2307700003001;1.15;0.39;9.036;126.89435563576424;43.46241576620829
2307700003002;1.07;0.416;9.312;121.16063674887197;45.51534152122383
2307700003003;1.272;0.478;10.478;124.75581436107744;45.93092911560399
2307700003004;1.844;0.612;15.318;125.80731451442918;42.11864315512786
2307700003005;2.042;0.698;16.556;128.75067705181857;44.17668142673795
2309706003001;1.062;0.39;8.97;124.77571235094447;46.67527072171034
2309706003002;1.536;0.542;13.162;120.06403192916927;42.55936245041509
2309706003003;2.024;0.792;17.188;119.54231349948945;47.59867043326332
