gender_stress;Run;Aggressor;Person;Stress;aggressor_pct
0.44285714285714284;427;132;3832;0.01629606903474185;0.03444676409185804
0.44285714285714284;428;129;3914;0.01612053635184364;0.03295861011752683
0.44285714285714284;429;99;3906;0.0161948817179058;0.02534562211981567
0.44285714285714284;430;115;3880;0.016064039211531357;0.029639175257731958
0.44285714285714284;431;140;3867;0.016124745849157945;0.036203775536591674
0.44285714285714284;432;103;3935;0.0161872913596831;0.026175349428208386
0.44285714285714284;433;124;3886;0.016287761810256256;0.0319094184251158
0.44285714285714284;434;110;3874;0.01596906658953869;0.02839442436757873
0.44285714285714284;435;113;3883;0.01604449325074166;0.02910121040432655
0.44285714285714284;436;123;3922;0.0163993781360443;0.03136155022947476
0.44285714285714284;437;121;3912;0.016253696783170714;0.030930470347648262
0.44285714285714284;438;103;3941;0.016043473427762984;0.026135498604415122
0.44285714285714284;439;122;3903;0.016147539093574276;0.0312580066615424
0.44285714285714284;440;120;3857;0.016524790288194258;0.0311122634171636
0.44285714285714284;441;132;3874;0.016335495503365372;0.034073309241094474
0.44285714285714284;442;111;3928;0.016209366540340234;0.028258655804480653
0.44285714285714284;443;125;3880;0.016444111335072138;0.03221649484536082
0.44285714285714284;444;131;3867;0.016549517783038845;0.03387638996638221
0.44285714285714284;445;112;3877;0.016209771704042576;0.028888315708021667
0.44285714285714284;446;119;3918;0.016128085773570347;0.03037263910158244
0.44285714285714284;447;108;3939;0.015995398333967632;0.027418126428027417
0.44285714285714284;448;127;3873;0.016225493660628462;0.03279111799638523
0.44285714285714284;449;123;3879;0.01598876026988827;0.0317092034029389
0.44285714285714284;450;133;3799;0.016335473178584737;0.03500921295077652
0.44285714285714284;451;143;3839;0.016233887818354893;0.03724928366762178
0.44285714285714284;452;109;3895;0.01617639838094914;0.02798459563543004
0.44285714285714284;453;121;3899;0.016053739374621012;0.031033598358553474
0.44285714285714284;454;129;3853;0.015989486354195396;0.03348040487931482
0.44285714285714284;455;114;3880;0.01622327896734839;0.029381443298969072
0.44285714285714284;456;134;3840;0.016536118739625256;0.034895833333333334
0.44285714285714284;457;134;3837;0.016052698225713594;0.03492311701850404
0.44285714285714284;458;140;3872;0.016153777797529047;0.03615702479338843
0.44285714285714284;459;125;3844;0.016090886997020666;0.032518210197710715
0.44285714285714284;460;124;3870;0.016425983390729555;0.03204134366925065
0.44285714285714284;461;114;3896;0.016056893511071056;0.029260780287474333
0.44285714285714284;462;123;3868;0.016090619448148522;0.031799379524301966
0.44285714285714284;463;99;3934;0.015968318288526098;0.02516522623284189
0.44285714285714284;464;116;3913;0.016332864096819104;0.029644773830820342
0.44285714285714284;465;122;3883;0.016345607989901322;0.031419005923255215
0.44285714285714284;466;131;3852;0.015966212554559624;0.03400830737279335
0.44285714285714284;467;134;3890;0.016185506808082558;0.03444730077120823
0.44285714285714284;468;109;3916;0.01614615831834688;0.027834525025536263
0.44285714285714284;469;131;3869;0.01603785008517841;0.033858878263117086
0.44285714285714284;470;112;3923;0.016251729386348144;0.028549579403517714
0.44285714285714284;471;102;3931;0.016097570642646296;0.025947596031544135
0.44285714285714284;472;148;3821;0.01617744884586834;0.038733315885893745
0.44285714285714284;473;120;3891;0.01621649906210735;0.03084040092521203
0.44285714285714284;474;113;3885;0.01598801292272429;0.029086229086229085
0.44285714285714284;475;118;3911;0.01609052756514673;0.03017131168499105
0.44285714285714284;476;99;3919;0.016228761086940498;0.025261546312834907
0.44285714285714284;477;120;3854;0.016224868153031227;0.031136481577581733
0.44285714285714284;478;116;3868;0.016193426666373623;0.02998965873836608
0.44285714285714284;479;124;3886;0.016248083555213275;0.0319094184251158
0.5571428571428572;480;139;3875;0.016381087343937412;0.03587096774193548
0.5571428571428572;481;129;3843;0.016184538267516372;0.03356752537080406
0.5571428571428572;482;114;3877;0.0161819267282907;0.029404178488522052
0.5571428571428572;483;128;3853;0.01631599043939924;0.033220866856994546
0.5571428571428572;484;110;3923;0.015991521285093693;0.028039765485597758
0.5571428571428572;485;135;3847;0.016244114562478994;0.03509227969846634
0.5571428571428572;486;136;3863;0.01622155688022416;0.0352057986021227
0.5571428571428572;487;141;3825;0.016487615289864987;0.03686274509803922
0.5571428571428572;488;131;3858;0.016314010276360886;0.03395541731467081
0.5571428571428572;489;128;3834;0.016113159247596532;0.03338549817423057
0.5571428571428572;490;114;3911;0.01612605934375827;0.02914855535668627
0.5571428571428572;491;128;3864;0.016228581535142037;0.033126293995859216
0.5571428571428572;492;132;3837;0.0164911638448068;0.03440187646598905
0.5571428571428572;493;123;3896;0.01657564681888989;0.031570841889117046
0.5571428571428572;494;126;3894;0.016431611113804083;0.032357473035439135
0.5571428571428572;495;114;3941;0.016079550209634433;0.0289266683582847
0.5571428571428572;496;120;3935;0.01637597081866246;0.030495552731893267
0.5571428571428572;497;126;3930;0.01609625294241891;0.03206106870229008
0.5571428571428572;498;138;3814;0.016084563271514585;0.03618248557944415
0.5571428571428572;499;137;3837;0.016465765146174042;0.03570497784727652
0.5571428571428572;500;106;3933;0.01606901480334065;0.026951436562420543
0.5571428571428572;501;116;3897;0.016200401649431657;0.029766487041313832
0.5571428571428572;502;121;3895;0.01601343195434948;0.031065468549422336
0.5571428571428572;503;128;3856;0.016227341978506542;0.03319502074688797
0.5571428571428572;504;117;3903;0.016288469675844373;0.02997694081475788
0.5571428571428572;505;130;3865;0.016418100032833397;0.03363518758085381
0.5571428571428572;506;120;3894;0.016478952129845865;0.030816640986132512
0.5571428571428572;507;128;3883;0.01630333098717427;0.03296420293587433
0.5571428571428572;508;127;3832;0.01637118988069506;0.0331419624217119
0.5571428571428572;509;112;3900;0.016393314744798933;0.028717948717948718
0.5571428571428572;510;131;3872;0.016063976043329972;0.03383264462809917
0.5571428571428572;511;132;3855;0.016342795685475288;0.034241245136186774
0.5571428571428572;512;125;3873;0.016413206891454774;0.032274722437387035
0.5571428571428572;513;130;3864;0.016515550415972604;0.03364389233954451
0.5571428571428572;514;124;3849;0.01606144973540008;0.03221616004156924
0.5571428571428572;515;120;3942;0.016311040723189972;0.030441400304414
0.5571428571428572;516;142;3806;0.016345784811111656;0.037309511297950605
0.5571428571428572;517;102;3901;0.016089507142162538;0.026147141758523455
0.5571428571428572;518;105;3914;0.016365611484100297;0.02682677567705672
0.5571428571428572;519;114;3905;0.01617055911906086;0.029193341869398207
0.5571428571428572;520;119;3861;0.01636305528624318;0.030821030821030822
0.5571428571428572;521;127;3911;0.016274907091575835;0.03247251342367681
0.5571428571428572;522;113;3922;0.01625288376436924;0.028811830698623152
0.5571428571428572;523;132;3872;0.0162718000781235;0.03409090909090909
0.5571428571428572;524;129;3895;0.01617550849475461;0.0331193838254172
0.5571428571428572;525;125;3859;0.016125953140731807;0.0323918113500907
0.5571428571428572;526;138;3862;0.015981017291454583;0.035732780942516834
0.5571428571428572;527;118;3906;0.016103943544939103;0.030209933435739886
0.5571428571428572;528;138;3855;0.016239052059515043;0.0357976653696498
0.5571428571428572;529;118;3920;0.01618536434505746;0.03010204081632653
0.5571428571428572;530;125;3895;0.01626422073773805;0.03209242618741977
0.5571428571428572;531;120;3911;0.016111078454181502;0.030682689849143442
0.5571428571428572;532;115;3932;0.016261056648831734;0.029247202441505596
0.5571428571428572;533;124;3890;0.01627472047058967;0.031876606683804626
0.5571428571428572;534;116;3922;0.016106932735367497;0.029576746557878633
0.5571428571428572;535;121;3884;0.01632640585040401;0.031153450051493305
0.5571428571428572;536;127;3862;0.016305113136956154;0.03288451579492491
0.5571428571428572;537;124;3893;0.016242015456336106;0.03185204212689442
0.5571428571428572;538;118;3875;0.016156735998068345;0.030451612903225806
0.5571428571428572;539;118;3898;0.016099577454703543;0.030271934325295024
0.5571428571428572;540;119;3838;0.016130631320784915;0.031005732152162586
0.5571428571428572;541;124;3895;0.01618397797167172;0.03183568677792041
0.5571428571428572;542;113;3873;0.016223326302030407;0.029176349083397883
0.5571428571428572;543;129;3868;0.01644613656135378;0.03335056876938987
0.5571428571428572;544;118;3897;0.016206725305979795;0.030279702335129586
0.5571428571428572;545;103;3881;0.016058002638796386;0.026539551661942797
0.5571428571428572;546;119;3926;0.01620673769567375;0.03031074885379521
0.5571428571428572;547;118;3885;0.016468652812213967;0.030373230373230375
0.5571428571428572;548;130;3872;0.016115462930131157;0.033574380165289255
0.5571428571428572;549;124;3864;0.016345958602417818;0.032091097308488616
0.5571428571428572;550;119;3890;0.016250743004767226;0.030591259640102827
0.5571428571428572;551;114;3900;0.016261148019710833;0.02923076923076923
0.5571428571428572;552;134;3870;0.01635139903488958;0.03462532299741602
0.5571428571428572;553;119;3893;0.01630831289968697;0.03056768558951965
0.5571428571428572;554;129;3825;0.01622112078249103;0.03372549019607843
0.5571428571428572;555;113;3912;0.016434783558992076;0.028885480572597138
0.5571428571428572;556;128;3864;0.01607331867697657;0.033126293995859216
0.5571428571428572;557;112;3945;0.016398624389243468;0.028390367553865654
0.5571428571428572;558;121;3917;0.016250705546872832;0.03089098800102119
0.5571428571428572;559;130;3900;0.016447786924274926;0.03333333333333333
0.5571428571428572;560;122;3850;0.016249739833075812;0.03168831168831169
0.5571428571428572;561;120;3910;0.01626930166659484;0.030690537084398978
0.5571428571428572;562;108;3896;0.01626651241294204;0.027720739219712527
0.5571428571428572;563;92;3935;0.016207345365499417;0.02337992376111817
0.5571428571428572;564;128;3898;0.016154417188865955;0.032837352488455616
0.5571428571428572;565;118;3911;0.01637266240116903;0.03017131168499105
0.5571428571428572;566;141;3855;0.01608559573110201;0.036575875486381325
0.5571428571428572;567;164;3801;0.016029995101480753;0.04314654038410944
0.5571428571428572;568;108;3914;0.01618285576809267;0.027593254982115484
0.5571428571428572;569;137;3864;0.016050075176408628;0.035455486542443064
0.5571428571428572;570;119;3906;0.01633673959118366;0.03046594982078853
0.5571428571428572;571;129;3877;0.016084176861398097;0.03327314934227495
0.5571428571428572;572;137;3893;0.016278852509149715;0.03519136912406884
0.5571428571428572;573;139;3835;0.016146709225590413;0.03624511082138201
0.5571428571428572;574;124;3877;0.016030952738477326;0.031983492391023986
0.5571428571428572;575;122;3858;0.01647747058243083;0.03162260238465526
0.5571428571428572;576;130;3900;0.01600697344034938;0.03333333333333333
0.5571428571428572;577;149;3846;0.016434013815105546;0.03874154966198648
0.5571428571428572;578;136;3835;0.01625988564526973;0.03546284224250326
0.5571428571428572;579;123;3887;0.016190415736530885;0.031643941342938
0.5571428571428572;580;125;3879;0.016140865701490408;0.03222480020623872
0.5571428571428572;581;128;3859;0.016255184819205522;0.033169214822492875
0.5571428571428572;582;103;3927;0.0160343558696847;0.026228673287496816
0.5571428571428572;583;123;3866;0.01622327912453092;0.03181583031557165
0.5571428571428572;584;124;3910;0.016326560620791963;0.031713554987212275
0.5571428571428572;585;128;3823;0.01615872474013414;0.03348155898509024
0.5571428571428572;586;103;3928;0.016001064382216316;0.026221995926680244
0.5571428571428572;587;130;3893;0.016304509744117034;0.033393269971744154
0.5571428571428572;588;124;3845;0.016477851688028112;0.03224967490247074
0.5571428571428572;589;123;3880;0.016315404550956945;0.03170103092783505
0.5571428571428572;590;119;3877;0.016147978205448558;0.03069383543977302
0.5571428571428572;591;115;3896;0.016239715930346614;0.029517453798767967
0.5571428571428572;592;101;3872;0.016009923090898544;0.026084710743801653
0.5571428571428572;593;138;3871;0.01628595575571143;0.03564970291914234
0.5571428571428572;594;133;3839;0.01644158940779639;0.03464443865589997
0.5571428571428572;595;123;3844;0.016287603201114227;0.03199791883454735
0.5571428571428572;596;120;3868;0.01621680100711774;0.031023784901758014
0.5571428571428572;597;130;3860;0.016402237940866045;0.03367875647668394
0.5571428571428572;598;135;3875;0.016327941829621183;0.03483870967741935
0.5571428571428572;599;108;3917;0.016242260865983262;0.027572121521572634
0.6714285714285715;600;102;3924;0.016157246056617548;0.02599388379204893
0.6714285714285715;601;120;3865;0.016542602388564982;0.031047865459249677
0.6714285714285715;602;136;3895;0.016097940520889354;0.03491655969191271
0.6714285714285715;603;114;3868;0.016256754469062933;0.029472595656670115
0.6714285714285715;604;128;3883;0.016270264880899565;0.03296420293587433
0.6714285714285715;605;114;3874;0.016357191025973775;0.02942694889003614
0.6714285714285715;606;108;3930;0.01618325354269129;0.02748091603053435
0.6714285714285715;607;115;3886;0.016218586214817577;0.02959341224909933
0.6714285714285715;608;127;3836;0.016439706763575992;0.03310740354535975
0.6714285714285715;609;144;3877;0.01637584972236073;0.037142120196027854
0.6714285714285715;610;143;3802;0.016061986368079095;0.03761178327196212
0.6714285714285715;611;102;3930;0.016162926128394102;0.025954198473282442
0.6714285714285715;612;136;3831;0.01621999905253991;0.03549986948577395
0.6714285714285715;613;111;3896;0.016388009766009497;0.028490759753593428
0.6714285714285715;614;127;3869;0.01639174317697075;0.032825019384853965
0.6714285714285715;615;120;3929;0.01626111728133365;0.03054212267752609
0.6714285714285715;616;154;3800;0.01640805300464367;0.04052631578947368
0.6714285714285715;617;133;3878;0.016284560626142846;0.03429602888086643
0.6714285714285715;618;129;3848;0.016444311963025385;0.033523908523908526
0.6714285714285715;619;128;3864;0.01647168811615276;0.033126293995859216
0.6714285714285715;620;113;3934;0.016230211308620963;0.028723945094051857
0.6714285714285715;621;135;3863;0.016442014201258053;0.034946932435930625
0.6714285714285715;622;134;3889;0.016261182805090764;0.03445615839547442
0.6714285714285715;623;119;3854;0.016167058274550693;0.030877010897768554
0.6714285714285715;624;135;3864;0.016003262640242266;0.03493788819875776
0.6714285714285715;625;134;3859;0.016289471549975013;0.034724021767297227
0.6714285714285715;626;116;3938;0.01634463796089922;0.029456576942610464
0.6714285714285715;627;124;3905;0.016237842491313;0.03175416133162612
0.6714285714285715;628;120;3927;0.01613148058584604;0.030557677616501147
0.6714285714285715;629;125;3892;0.01635573136550399;0.03211716341212744
0.6714285714285715;630;133;3923;0.01616719639703184;0.033902625541677285
0.6714285714285715;631;138;3857;0.016288089078850067;0.03577910292973814
0.6714285714285715;632;114;3915;0.01614634840164206;0.029118773946360154
0.6714285714285715;633;115;3928;0.01609641355418314;0.029276985743380855
0.6714285714285715;634;135;3845;0.016467356260058803;0.035110533159947985
0.6714285714285715;635;112;3910;0.0159975836602153;0.02864450127877238
0.6714285714285715;636;120;3885;0.016255247556809745;0.03088803088803089
0.6714285714285715;637;123;3888;0.01630042170894496;0.031635802469135804
0.6714285714285715;638;138;3849;0.016179493704520247;0.03585346843335931
0.6714285714285715;639;120;3903;0.016268350216844096;0.030745580322828592
0.6714285714285715;640;140;3865;0.016342073474824373;0.03622250970245795
0.6714285714285715;641;118;3869;0.016111260698417233;0.030498836908761952
0.6714285714285715;642;130;3864;0.01619073516518572;0.03364389233954451
0.6714285714285715;643;122;3915;0.016354612948622307;0.031162196679438058
0.6714285714285715;644;129;3839;0.016178301630406327;0.03360250065121125
0.6714285714285715;645;133;3832;0.016364284521286566;0.034707724425887265
0.6714285714285715;646;130;3834;0.01627348824427992;0.03390714658320292
0.6714285714285715;647;110;3895;0.01636804184039429;0.028241335044929396
0.6714285714285715;648;125;3872;0.01634723533711217;0.032283057851239666
0.6714285714285715;649;115;3909;0.01627054427722475;0.02941928882067025
0.6714285714285715;650;132;3814;0.016099528636785848;0.0346093340325118
0.6714285714285715;651;124;3866;0.016006527277114005;0.03207449560269012
0.6714285714285715;652;133;3856;0.01629780231113874;0.03449170124481328
0.6714285714285715;653;134;3845;0.016076918469047737;0.03485045513654096
0.6714285714285715;654;116;3885;0.016091525298086686;0.029858429858429857
0.6714285714285715;655;103;3932;0.016366100897072036;0.02619532044760936
0.6714285714285715;656;151;3858;0.01659054330045209;0.03913945049248315
0.6714285714285715;657;115;3931;0.01618829748520279;0.029254642584584076
0.6714285714285715;658;109;3894;0.01604350755172248;0.027991782229070363
0.6714285714285715;659;110;3887;0.016153623623228634;0.028299459737586827
0.6714285714285715;660;110;3925;0.0162158342226242;0.02802547770700637
0.6714285714285715;661;101;3930;0.016163841537667083;0.025699745547073792
0.6714285714285715;662;118;3905;0.016453298323398795;0.030217669654289372
0.6714285714285715;663;122;3842;0.016152953235623685;0.031754294638209266
0.6714285714285715;664;127;3859;0.016367908023592094;0.03291008033169215
0.6714285714285715;665;121;3897;0.016292898956536524;0.03104952527585322
0.6714285714285715;666;130;3855;0.016319276493928298;0.03372243839169909
0.6714285714285715;667;119;3864;0.016175435670103475;0.030797101449275364
0.6714285714285715;668;117;3893;0.016387356328907955;0.03005394297456974
0.6714285714285715;669;100;3938;0.016265568463892353;0.025393600812595226
0.6714285714285715;670;127;3852;0.01628643206390456;0.03296988577362409
0.6714285714285715;671;130;3840;0.016178151125129298;0.033854166666666664
0.6714285714285715;672;125;3911;0.016227819998828063;0.03196113525952442
0.6714285714285715;673;130;3869;0.01638089151397244;0.033600413543551304
0.6714285714285715;674;131;3902;0.01644596160630185;0.03357252690927729
0.6714285714285715;675;139;3859;0.016288642346209928;0.03601969422130086
0.6714285714285715;676;114;3927;0.016155585730727517;0.029029793735676088
0.6714285714285715;677;143;3806;0.01652433260676007;0.03757225433526012
0.6714285714285715;678;132;3841;0.01602175395045901;0.03436605050768029
0.6714285714285715;679;100;3921;0.016106733344700207;0.02550369803621525
0.6714285714285715;680;131;3849;0.016060158062238098;0.034034814237464274
0.6714285714285715;681;123;3882;0.01608851054884899;0.03168469860896445
0.6714285714285715;682;116;3875;0.016321475481166168;0.02993548387096774
0.6714285714285715;683;110;3947;0.016352375708646793;0.027869267798327844
0.6714285714285715;684;127;3872;0.016486580776395754;0.032799586776859506
0.6714285714285715;685;129;3864;0.016356549131252583;0.033385093167701864
0.6714285714285715;686;131;3868;0.01617385873223581;0.03386763185108583
0.6714285714285715;687;113;3886;0.016199488944924578;0.02907874420998456
0.6714285714285715;688;128;3899;0.016455630309472495;0.032828930494998715
0.6714285714285715;689;110;3877;0.016464325829014855;0.028372452927521278
0.6714285714285715;690;121;3924;0.016223157334585462;0.030835881753312946
0.6714285714285715;691;105;3890;0.01619926028091396;0.02699228791773779
0.6714285714285715;692;120;3859;0.016067266622660108;0.031096138896087068
0.6714285714285715;693;107;3913;0.016238712650022753;0.027344748274980832
0.6714285714285715;694;110;3930;0.016139869055155263;0.027989821882951654
0.6714285714285715;695;145;3866;0.016229691425665604;0.037506466632177965
0.6714285714285715;696;145;3831;0.01649568328356332;0.03784912555468546
0.6714285714285715;697;107;3925;0.016060204473642765;0.027261146496815287
0.6714285714285715;698;128;3900;0.016431475765406493;0.03282051282051282
0.6714285714285715;699;126;3852;0.016393124841002638;0.03271028037383177
0.6714285714285715;700;137;3872;0.016164498290640112;0.03538223140495868
0.6714285714285715;701;127;3873;0.01643384289119979;0.03279111799638523
0.6714285714285715;702;104;3873;0.016315546254105345;0.026852569067906017
0.6714285714285715;703;135;3858;0.01650911593454182;0.034992223950233284
0.6714285714285715;704;112;3948;0.01624743779742478;0.028368794326241134
0.6714285714285715;705;134;3863;0.016310228884033665;0.03468806626973855
0.6714285714285715;706;134;3848;0.016293135519193737;0.034823284823284825
0.6714285714285715;707;138;3870;0.016468986661904658;0.03565891472868217
0.6714285714285715;708;120;3903;0.01599064673346852;0.030745580322828592
0.6714285714285715;709;131;3879;0.016296830072949485;0.03377159061613818
0.6714285714285715;710;117;3881;0.01621824794360904;0.03014686936356609
0.6714285714285715;711;110;3921;0.016151047685698437;0.028054067839836775
0.6714285714285715;712;108;3917;0.01633515843821282;0.027572121521572634
0.6714285714285715;713;144;3836;0.016226189252988632;0.03753910323253389
0.6714285714285715;714;118;3857;0.01615968530956065;0.030593725693544207
0.6714285714285715;715;122;3840;0.016195890516952288;0.03177083333333333
0.6714285714285715;716;137;3848;0.01622893097684798;0.035602910602910605
0.6714285714285715;717;111;3898;0.015935874602965663;0.028476141611082608
0.6714285714285715;718;126;3883;0.016255642008147483;0.03244913726500129
0.6714285714285715;719;127;3878;0.01620992351608306;0.03274883960804539
0.7857142857142857;720;130;3881;0.016398914534998324;0.03349652151507344
0.7857142857142857;721;110;3907;0.016482084430549403;0.028154594317890965
0.7857142857142857;722;127;3842;0.016387965924197532;0.03305570015616866
0.7857142857142857;723;109;3860;0.016319113097020853;0.028238341968911916
0.7857142857142857;724;131;3842;0.016411512344416006;0.03409682457053618
0.7857142857142857;725;112;3873;0.016341998275215864;0.028918151303898788
0.7857142857142857;726;118;3882;0.01631991836525119;0.030396702730551263
0.7857142857142857;727;126;3831;0.016361785586207593;0.03288958496476116
0.7857142857142857;728;119;3888;0.016224894017923437;0.030606995884773662
0.7857142857142857;729;119;3897;0.01625102859479625;0.030536309982037466
0.7857142857142857;730;108;3910;0.016426522195212272;0.02762148337595908
0.7857142857142857;731;129;3862;0.01644507503940418;0.033402382185396165
0.7857142857142857;732;130;3855;0.01655004859357279;0.03372243839169909
0.7857142857142857;733;145;3857;0.016311878946925124;0.03759398496240601
0.7857142857142857;734;114;3884;0.016278562541762583;0.029351184346035016
0.7857142857142857;735;152;3789;0.01626646413285494;0.040116125626814464
0.7857142857142857;736;115;3894;0.016380887854475334;0.02953261427837699
0.7857142857142857;737;112;3895;0.016273883878028257;0.028754813863928114
0.7857142857142857;738;133;3826;0.01626131577602026;0.03476215368531103
0.7857142857142857;739;106;3881;0.016275137651943737;0.027312548312290647
0.7857142857142857;740;127;3917;0.016269348031284648;0.032422772529997444
0.7857142857142857;741;118;3921;0.016508793224600842;0.030094363682733997
0.7857142857142857;742;116;3878;0.016393360441343152;0.029912325941206807
0.7857142857142857;743;141;3838;0.016342998641851337;0.03673788431474726
0.7857142857142857;744;126;3866;0.01612557631110227;0.032591826176927054
0.7857142857142857;745;121;3943;0.016222141670718306;0.03068729393862541
0.7857142857142857;746;146;3867;0.016485078557341257;0.037755365916731315
0.7857142857142857;747;125;3889;0.016171492940931325;0.032141938801748524
0.7857142857142857;748;145;3813;0.01623768765108722;0.038027799632835035
0.7857142857142857;749;110;3903;0.01634705034101857;0.028183448629259544
0.7857142857142857;750;123;3836;0.016432532119691135;0.032064650677789366
0.7857142857142857;751;133;3855;0.01617254965636259;0.03450064850843061
0.7857142857142857;752;126;3875;0.016243699534239965;0.03251612903225806
0.7857142857142857;753;131;3902;0.016223313469832624;0.03357252690927729
0.7857142857142857;754;129;3899;0.016382344708258754;0.03308540651449089
0.7857142857142857;755;124;3918;0.01627404243366591;0.03164880040837162
0.7857142857142857;756;128;3888;0.016193854052194347;0.03292181069958848
0.7857142857142857;757;139;3856;0.01620839054444505;0.03604771784232365
0.7857142857142857;758;136;3811;0.016364208102502043;0.0356861716085017
0.7857142857142857;759;139;3855;0.016419103888798393;0.03605706874189364
0.7857142857142857;760;120;3870;0.01629900223152407;0.031007751937984496
0.7857142857142857;761;128;3850;0.01620504494747934;0.03324675324675325
0.7857142857142857;762;105;3893;0.016425937816034;0.02697148728487028
0.7857142857142857;763;127;3844;0.016259522373127215;0.03303850156087409
0.7857142857142857;764;121;3880;0.016148602988167955;0.03118556701030928
0.7857142857142857;765;134;3838;0.01633302009249568;0.03491401771756123
0.7857142857142857;766;112;3888;0.01634049603875076;0.02880658436213992
0.7857142857142857;767;123;3889;0.016211497651092806;0.03162766778092054
0.7857142857142857;768;125;3900;0.016343555450435567;0.03205128205128205
0.7857142857142857;769;114;3893;0.016510361406828402;0.029283329052144876
0.7857142857142857;770;123;3876;0.016261906116931762;0.03173374613003096
0.7857142857142857;771;110;3878;0.01602516513225501;0.028365136668385766
0.7857142857142857;772;135;3828;0.016278488995000645;0.03526645768025078
0.7857142857142857;773;141;3876;0.016417268027253035;0.03637770897832817
0.7857142857142857;774;113;3910;0.016179534105915175;0.028900255754475704
0.7857142857142857;775;137;3850;0.016326450110388715;0.03558441558441559
0.7857142857142857;776;117;3852;0.01628957987443798;0.030373831775700934
0.7857142857142857;777;106;3850;0.01623213171049704;0.027532467532467533
0.7857142857142857;778;136;3821;0.016172997499339998;0.03559277676001047
0.7857142857142857;779;111;3943;0.01626120127270788;0.02815115394369769
0.7857142857142857;780;116;3894;0.016224704709966682;0.029789419619928096
0.7857142857142857;781;135;3876;0.016419028904781304;0.0348297213622291
0.7857142857142857;782;134;3840;0.01639227955202506;0.034895833333333334
0.7857142857142857;783;134;3852;0.01623937699094855;0.0347871235721703
0.7857142857142857;784;117;3887;0.016141198506321213;0.030100334448160536
0.7857142857142857;785;131;3848;0.016116120581028168;0.034043659043659046
0.7857142857142857;786;120;3889;0.016416486694331885;0.03085626124967858
0.7857142857142857;787;121;3880;0.01628943194571463;0.03118556701030928
0.7857142857142857;788;114;3857;0.01621908456265535;0.029556650246305417
0.7857142857142857;789;145;3798;0.016331735384851637;0.03817798841495524
0.7857142857142857;790;132;3886;0.01617728801930541;0.033968090581574885
0.7857142857142857;791;133;3907;0.016400786295214104;0.03404146403890453
0.7857142857142857;792;107;3892;0.01627089731472453;0.02749229188078109
0.7857142857142857;793;138;3888;0.016326030989166813;0.035493827160493825
0.7857142857142857;794;135;3856;0.016344248107596705;0.0350103734439834
0.7857142857142857;795;125;3885;0.01624298514585912;0.032175032175032175
0.7857142857142857;796;99;3928;0.01622284349393569;0.025203665987780042
0.7857142857142857;797;122;3855;0.016487668933141245;0.03164721141374838
0.7857142857142857;798;138;3870;0.016294128011314645;0.03565891472868217
0.7857142857142857;799;106;3930;0.01608965332443206;0.02697201017811705
0.7857142857142857;800;133;3799;0.01647780934319659;0.03500921295077652
0.7857142857142857;801;119;3865;0.0164280138488837;0.030789133247089262
0.7857142857142857;802;125;3859;0.016377017783584833;0.0323918113500907
0.7857142857142857;803;111;3900;0.016106583558625678;0.02846153846153846
0.7857142857142857;804;137;3850;0.016459308153324;0.03558441558441559
0.7857142857142857;805;125;3842;0.016361601601760374;0.0325351379489849
0.7857142857142857;806;137;3872;0.01644306756822708;0.03538223140495868
0.7857142857142857;807;127;3862;0.016145476630812467;0.03288451579492491
0.7857142857142857;808;115;3882;0.016001387204739176;0.02962390520350335
0.7857142857142857;809;110;3894;0.016258607825970803;0.02824858757062147
0.7857142857142857;810;124;3868;0.016299312530556744;0.03205791106514995
0.7857142857142857;811;117;3889;0.016214566985737033;0.030084854718436617
0.7857142857142857;812;118;3884;0.016270774293043952;0.03038105046343975
0.7857142857142857;813;132;3900;0.016201460525368222;0.033846153846153845
0.7857142857142857;814;123;3892;0.016321740537460428;0.0316032887975334
0.7857142857142857;815;121;3912;0.016136276768940156;0.030930470347648262
0.7857142857142857;816;134;3839;0.0163845802641447;0.03490492315707215
0.7857142857142857;817;127;3934;0.016052903856735273;0.03228266395526182
0.7857142857142857;818;109;3866;0.016392426278873145;0.02819451629591309
0.7857142857142857;819;108;3900;0.01621122677532905;0.027692307692307693
0.7857142857142857;820;120;3851;0.016345631836676873;0.03116073747078681
0.7857142857142857;821;130;3867;0.016489847278450792;0.03361779156969227
0.7857142857142857;822;127;3884;0.016163690772535273;0.03269824922760041
0.7857142857142857;823;115;3897;0.01611958941327228;0.02950987939440595
0.7857142857142857;824;120;3902;0.016114750766767244;0.030753459764223477
0.7857142857142857;825;115;3928;0.01629919184350239;0.029276985743380855
0.7857142857142857;826;142;3822;0.016584763733748738;0.037153322867608585
0.7857142857142857;827;128;3863;0.016395418842791203;0.033134869272586076
0.7857142857142857;828;116;3875;0.016368364602418924;0.02993548387096774
0.7857142857142857;829;131;3902;0.01650005136187194;0.03357252690927729
0.7857142857142857;830;129;3858;0.016456746512311694;0.03343701399688958
0.7857142857142857;831;112;3899;0.01622409512196703;0.02872531418312388
0.7857142857142857;832;129;3865;0.016589452255997124;0.0333764553686934
0.7857142857142857;833;120;3856;0.016030105826823172;0.03112033195020747
0.7857142857142857;834;140;3847;0.016227382194554142;0.0363919937613725
0.7857142857142857;835;123;3864;0.016482476850593137;0.03183229813664596
0.7857142857142857;836;129;3877;0.016386841520684516;0.03327314934227495
0.7857142857142857;837;115;3888;0.016255374312090353;0.029578189300411523
