Denounce;Got attacked;Females;Stress;run
47;115;1257;0.029599494199503182;6
55;141;1257;0.02954858501367827;6
69;162;1257;0.029495367755385922;6
72;181;1257;0.029337245806971935;6
91;199;1257;0.02924528582876932;6
0;0;1249;0.0;7
5;28;1249;0.0;7
14;55;1249;0.0316479791739033;7
29;74;1249;0.03158990803085246;7
43;94;1249;0.031498168722148404;7
45;119;1249;0.031447495534408364;7
63;140;1249;0.03135818956084763;7
53;166;1249;0.03129888781782669;7
75;188;1249;0.031208282850742654;7
78;214;1249;0.031157649867859624;7
82;230;1249;0.031076270412965606;7
0;0;1236;0.0;8
6;26;1236;0.0;8
15;46;1236;0.030961982677370315;8
21;61;1236;0.030936170765240165;8
29;86;1236;0.030865063765407503;8
39;106;1236;0.030813561125726807;8
42;127;1236;0.030776693330176623;8
56;150;1236;0.030661256560371525;8
64;159;1236;0.030615855157880477;8
60;188;1236;0.030542322141640176;8
71;214;1236;0.030461916521382252;8
0;0;1191;0.0;9
5;25;1191;0.0;9
11;40;1191;0.031473619947404684;9
20;59;1191;0.031480452848369436;9
40;80;1191;0.03136811521751119;9
36;103;1191;0.031289337832742806;9
47;125;1191;0.03127380287324451;9
59;147;1191;0.031169509562188762;9
54;176;1191;0.03106040329465412;9
70;191;1191;0.031018156724673653;9
77;217;1191;0.03093725495174426;9
0;0;1170;0.0;10
6;21;1170;0.0;10
13;40;1170;0.02877027414326229;10
15;57;1170;0.028729995843655556;10
22;74;1170;0.028705287256585575;10
27;91;1170;0.028608298498120046;10
41;103;1170;0.028614760023929764;10
53;124;1170;0.028528601942232352;10
49;141;1170;0.028459988244678106;10
63;163;1170;0.028462204818004343;10
66;180;1170;0.028357959689303172;10
0;0;1201;0.0;11
5;26;1201;0.0;11
15;42;1201;0.030645690633682998;11
21;70;1201;0.030647781298304533;11
42;99;1201;0.030562478018100202;11
35;121;1201;0.030536742545557216;11
51;139;1201;0.030460230123763105;11
49;167;1201;0.030371268832443888;11
58;182;1201;0.03028120839084177;11
67;196;1201;0.0302107001938134;11
74;214;1201;0.030143774340174335;11
0;0;1201;0.0;12
5;28;1201;0.0;12
15;42;1201;0.03070554027132311;12
24;65;1201;0.03065659478481031;12
35;82;1201;0.030631245002484146;12
35;105;1201;0.030587272186691425;12
50;126;1201;0.03049558366981987;12
51;141;1201;0.03039826613017274;12
55;160;1201;0.030325615353957273;12
67;184;1201;0.030270920648616986;12
66;201;1201;0.030153248317292384;12
0;0;1155;0.0;13
3;20;1155;0.0;13
18;42;1155;0.029642568918040485;13
22;65;1155;0.02962650777827437;13
33;83;1155;0.029588308854912843;13
43;103;1155;0.02949080242989231;13
43;128;1155;0.029419261228508305;13
54;141;1155;0.02937647002573947;13
55;158;1155;0.029298941793672557;13
67;176;1155;0.029204965519415833;13
77;203;1155;0.029179879150890143;13
0;0;1190;0.0;14
6;18;1190;0.0;14
11;39;1190;0.030261115379159854;14
19;53;1190;0.030219517250141364;14
29;74;1190;0.0301663375266674;14
40;97;1190;0.03008565724991886;14
42;120;1190;0.03005118378716726;14
54;136;1190;0.029956584619675583;14
66;168;1190;0.02982108812178518;14
63;182;1190;0.029770492903437654;14
74;193;1190;0.02972054463136513;14
0;0;1273;0.0;15
5;24;1273;0.0;15
10;40;1273;0.03044770688105476;15
27;61;1273;0.030479310716832863;15
28;82;1273;0.03040828578251175;15
37;94;1273;0.030369807284161925;15
35;118;1273;0.03026829755126677;15
55;147;1273;0.030139409508495835;15
60;167;1273;0.030065077520516667;15
71;190;1273;0.030025105096060375;15
74;207;1273;0.029943372285725176;15
0;0;1211;0.0;16
5;20;1211;0.0;16
8;41;1211;0.029460639358923603;16
20;54;1211;0.02942087943296719;16
25;70;1211;0.029344506922401984;16
30;96;1211;0.02933427753734383;16
46;118;1211;0.02924416521061926;16
46;139;1211;0.029153667617899847;16
65;160;1211;0.029103649267599917;16
62;176;1211;0.02901333205549449;16
69;195;1211;0.028995204563885414;16
0;0;1168;0.0;17
6;24;1168;0.0;17
15;39;1168;0.030827657264227995;17
19;60;1168;0.030735755838844893;17
26;78;1168;0.030685702436323854;17
42;107;1168;0.030644636419418878;17
64;143;1168;0.030572570327549377;17
73;164;1168;0.03048935904662327;17
67;180;1168;0.03035820625251701;17
70;198;1168;0.030253549769778794;17
80;213;1168;0.0301907724305201;17
0;0;1201;0.0;18
4;23;1201;0.0;18
11;39;1201;0.030723557620199415;18
18;62;1201;0.03071754416603513;18
31;86;1201;0.03073909190506107;18
47;100;1201;0.030625578345730736;18
40;125;1201;0.030503259390460936;18
56;152;1201;0.03042642802842517;18
65;172;1201;0.030333229104415528;18
65;188;1201;0.03029089837271861;18
72;204;1201;0.030119518626648037;18
0;0;1210;0.0;19
4;21;1210;0.0;19
16;42;1210;0.03027077638673512;19
16;59;1210;0.030260516663397893;19
30;71;1210;0.030192860312851712;19
26;91;1210;0.030169473998638775;19
48;115;1210;0.030055120169783872;19
56;136;1210;0.029991021079396878;19
52;149;1210;0.02992914684973716;19
61;172;1210;0.029891759940559797;19
66;191;1210;0.02980665646380864;19
0;0;1211;0.0;20
4;25;1211;0.0;20
12;59;1211;0.03009493883193617;20
28;82;1211;0.030054750858332303;20
34;101;1211;0.0299973619261806;20
41;118;1211;0.029904381309817575;20
37;142;1211;0.02982359269860125;20
60;159;1211;0.02975030764860825;20
61;172;1211;0.02965235811419892;20
63;187;1211;0.029578689598992066;20
67;205;1211;0.029500327801206535;20
0;0;1243;0.0;21
5;22;1243;0.0;21
23;46;1243;0.030074583028316816;21
24;62;1243;0.030032970789338916;21
30;79;1243;0.029952638227125215;21
34;104;1243;0.029921687806523718;21
43;123;1243;0.02987282406190527;21
49;136;1243;0.029783733653798005;21
69;161;1243;0.02974899322009798;21
58;180;1243;0.029613637499308485;21
70;200;1243;0.029559129395432;21
0;0;1228;0.0;22
6;27;1228;0.0;22
19;49;1228;0.030669748858371437;22
31;64;1228;0.030617588094905616;22
33;88;1228;0.03050207648678489;22
40;109;1228;0.030456207199019158;22
50;125;1228;0.030411761700468803;22
52;144;1228;0.030320365870490956;22
65;163;1228;0.030247273058819867;22
66;176;1228;0.030164822588886826;22
81;200;1228;0.03006600634196308;22
0;0;1259;0.0;23
7;21;1259;0.0;23
13;51;1259;0.03130874293501768;23
29;67;1259;0.031228460030762836;23
43;91;1259;0.031122009474640052;23
48;110;1259;0.0311016160861887;23
56;133;1259;0.030947233941206704;23
56;160;1259;0.0309406508253883;23
62;177;1259;0.030819067146228604;23
71;195;1259;0.030774776078184542;23
74;212;1259;0.030680102479504458;23
0;0;1249;0.0;24
4;22;1249;0.0;24
19;51;1249;0.03193122186762971;24
27;80;1249;0.031917807396367216;24
34;109;1249;0.0318712580880508;24
46;130;1249;0.031839200581778554;24
56;152;1249;0.031738601272296225;24
66;175;1249;0.031607323107682786;24
74;195;1249;0.03154692441089768;24
79;206;1249;0.03143311552935332;24
70;228;1249;0.03130702091301192;24
0;0;1205;0.0;25
5;16;1205;0.0;25
7;34;1205;0.030189102382688827;25
20;57;1205;0.030100774619136843;25
29;76;1205;0.030071105106622895;25
45;91;1205;0.030048979038735768;25
45;109;1205;0.029964038043923863;25
45;132;1205;0.02993258038358801;25
57;155;1205;0.02985039257018855;25
69;176;1205;0.029751158730907026;25
71;198;1205;0.029710914815507927;25
0;0;1193;0.0;26
4;23;1193;0.0;26
14;44;1193;0.030735238235819577;26
19;72;1193;0.030700994012209635;26
31;85;1193;0.030647695783137044;26
41;111;1193;0.03055561821807854;26
44;134;1193;0.030489056602352384;26
44;148;1193;0.030460819019352207;26
56;165;1193;0.03039726489039619;26
58;189;1193;0.030315103730549697;26
75;206;1193;0.030283736100779224;26
0;0;1243;0.0;27
2;28;1243;0.0;27
20;51;1243;0.029615924760389527;27
32;78;1243;0.02955930912353963;27
36;102;1243;0.029490513293275584;27
41;123;1243;0.02941191269759316;27
52;141;1243;0.029369502976656598;27
65;161;1243;0.029268261337568522;27
71;173;1243;0.029192411202101688;27
74;198;1243;0.029056452387084784;27
78;218;1243;0.028883235722058455;27
0;0;1201;0.0;28
6;20;1201;0.0;28
11;38;1201;0.03171045867468735;28
19;62;1201;0.0316696835166148;28
37;78;1201;0.031630584366058985;28
42;96;1201;0.03160901189053073;28
50;118;1201;0.031469819907705664;28
47;139;1201;0.03144519988479201;28
60;165;1201;0.03135826034127524;28
75;182;1201;0.03127927272303222;28
72;201;1201;0.03126901989452354;28
0;0;1222;0.0;29
5;29;1222;0.0;29
12;55;1222;0.03123523930601808;29
25;77;1222;0.03122929101427441;29
34;101;1222;0.031193410369436132;29
47;131;1222;0.031151531017826715;29
50;162;1222;0.030985527839983595;29
71;188;1222;0.030996381591679268;29
63;204;1222;0.030838952839718478;29
78;222;1222;0.03077971182215023;29
87;239;1222;0.030687579162811205;29
0;0;1160;0.0;30
4;13;1160;0.0;30
14;40;1160;0.03131510716133607;30
16;66;1160;0.03126241848702682;30
28;86;1160;0.031282892791159575;30
35;115;1160;0.031204072637374576;30
52;136;1160;0.031162052478459934;30
57;158;1160;0.031094950137894737;30
58;178;1160;0.030949129123563266;30
72;200;1160;0.03089154094731219;30
69;223;1160;0.03078928333604109;30
0;0;1167;0.0;31
9;28;1167;0.0;31
9;49;1167;0.030126327850234422;31
19;77;1167;0.030061800763438052;31
31;95;1167;0.03004102945253119;31
47;120;1167;0.02996285116928701;31
53;134;1167;0.02990058391863458;31
50;156;1167;0.02980733851281051;31
49;173;1167;0.029753603569478773;31
70;194;1167;0.02967232547199724;31
82;214;1167;0.029547746022108988;31
0;0;1185;0.0;32
8;29;1185;0.0;32
17;52;1185;0.03194742059289142;32
25;84;1185;0.031919143554494926;32
41;112;1185;0.03188702359188281;32
52;138;1185;0.03181222159552432;32
67;170;1185;0.03171739462482398;32
74;201;1185;0.03154214524918058;32
82;222;1185;0.03146600545485896;32
82;242;1185;0.03139942143428521;32
92;263;1185;0.031278643113365416;32
0;0;1226;0.0;33
2;21;1226;0.0;33
16;45;1226;0.02926347754182642;33
23;65;1226;0.02920947335583787;33
42;87;1226;0.029132351146916684;33
43;111;1226;0.029082351326193457;33
51;139;1226;0.029016129040333485;33
59;155;1226;0.028970255967691774;33
56;175;1226;0.0288514400710839;33
76;194;1226;0.02875279607391507;33
75;214;1226;0.02866644447772226;33
0;0;1214;0.0;34
3;20;1214;0.0;34
15;44;1214;0.030049115089001443;34
26;62;1214;0.029969849169845582;34
29;79;1214;0.02996697649756205;34
39;99;1214;0.029888091512491343;34
43;121;1214;0.02982825511680791;34
53;143;1214;0.02971656438645442;34
60;170;1214;0.029648763705777754;34
70;183;1214;0.02957237162832429;34
68;197;1214;0.029476527475740047;34
0;0;1192;0.0;35
10;27;1192;0.0;35
16;42;1192;0.029917594051712924;35
25;60;1192;0.029899017474306275;35
30;86;1192;0.02980034006944944;35
41;106;1192;0.029765743554620375;35
51;121;1192;0.029754745702188102;35
57;148;1192;0.029586708676589798;35
57;169;1192;0.029601742461941884;35
74;192;1192;0.02952202422567123;35
68;212;1192;0.02943491432129209;35
0;0;1204;0.0;36
3;32;1204;0.0;36
15;47;1204;0.03002890814519466;36
27;65;1204;0.029909370477486433;36
34;88;1204;0.029892396577807092;36
33;108;1204;0.029822733093874614;36
49;133;1204;0.029768619355305753;36
64;148;1204;0.029749235810314262;36
55;165;1204;0.029631446189772478;36
64;181;1204;0.029501412075753793;36
76;204;1204;0.0294765889176041;36
0;0;1223;0.0;37
6;26;1223;0.0;37
22;48;1223;0.030229271420246593;37
28;71;1223;0.030236083992590108;37
32;85;1223;0.03014589543455911;37
40;106;1223;0.030048543949797592;37
47;124;1223;0.030077061949992982;37
57;146;1223;0.029952186671762863;37
67;170;1223;0.029889327856488596;37
76;191;1223;0.029753912185562427;37
68;207;1223;0.029674997393031782;37
0;0;1172;0.0;38
8;32;1172;0.0;38
18;61;1172;0.03112908012718946;38
31;77;1172;0.031082510623641292;38
34;102;1172;0.031067460264646782;38
52;123;1172;0.03092725482580412;38
54;140;1172;0.030825665825357184;38
60;161;1172;0.030796016383600373;38
71;177;1172;0.03070792080370178;38
74;197;1172;0.03065431436859624;38
85;225;1172;0.030611224003444158;38
0;0;1192;0.0;39
2;17;1192;0.0;39
11;34;1192;0.03039769786406894;39
19;57;1192;0.0303631489147955;39
26;85;1192;0.030347370121216487;39
39;112;1192;0.030330007044559175;39
52;128;1192;0.030257562566673453;39
49;148;1192;0.030153671219090145;39
67;166;1192;0.03006985244952939;39
62;185;1192;0.030006762661748725;39
69;213;1192;0.029881752684291978;39
0;0;1223;0.0;40
6;16;1223;0.0;40
10;49;1223;0.030270235663907578;40
25;72;1223;0.03026717759578169;40
35;88;1223;0.03020496817116072;40
43;106;1223;0.030145339856546525;40
39;126;1223;0.03010479982095359;40
47;145;1223;0.03001875226435224;40
53;168;1223;0.0299564759096301;40
61;192;1223;0.02984230285199051;40
75;214;1223;0.029788728730522414;40
0;0;1250;0.0;41
6;23;1250;0.0;41
19;43;1250;0.03138745508311149;41
30;66;1250;0.03126890606041873;41
30;79;1250;0.031226991840761945;41
44;110;1250;0.031156943185599143;41
42;127;1250;0.0311137308451059;41
56;149;1250;0.031060959103867677;41
55;173;1250;0.030981933094420516;41
86;195;1250;0.030839900394315535;41
68;212;1250;0.030759569455654636;41
0;0;1238;0.0;42
8;20;1238;0.0;42
14;37;1238;0.03043641823906618;42
23;61;1238;0.030379327506549956;42
24;82;1238;0.030338410701507588;42
42;101;1238;0.03020919788393846;42
50;127;1238;0.030202023599139302;42
55;146;1238;0.0301017322386448;42
60;168;1238;0.03003369086794769;42
67;188;1238;0.029946862872789148;42
70;212;1238;0.029914711809082006;42
0;0;1259;0.0;43
2;17;1259;0.0;43
11;34;1259;0.03036855231222352;43
22;61;1259;0.030381945662051428;43
29;86;1259;0.030355323983180808;43
42;103;1259;0.030290708866612902;43
42;120;1259;0.030166672169850205;43
52;140;1259;0.03009693131293513;43
60;154;1259;0.029995632161316718;43
62;182;1259;0.02996524868078744;43
80;200;1259;0.029866362925903188;43
0;0;1262;0.0;44
4;18;1262;0.0;44
7;33;1262;0.03072575148184356;44
17;55;1262;0.03069265604073528;44
28;75;1262;0.03066590415493407;44
38;91;1262;0.030607984913850913;44
43;117;1262;0.03051633725673165;44
44;148;1262;0.030476643635680357;44
57;163;1262;0.030432717100461113;44
76;183;1262;0.030349888977081223;44
67;196;1262;0.030151690601335265;44
0;0;1253;0.0;45
7;20;1253;0.0;45
18;41;1253;0.030063256410706934;45
20;64;1253;0.030044036178003757;45
30;93;1253;0.02999448385507447;45
38;110;1253;0.029936945827810955;45
45;139;1253;0.0298124496803862;45
54;168;1253;0.02976915634587757;45
71;189;1253;0.029690121927595167;45
69;204;1253;0.02953729868869801;45
69;225;1253;0.029433411465083055;45
0;0;1275;0.0;46
8;22;1275;0.0;46
16;49;1275;0.030529795773689854;46
21;76;1275;0.030525474973622704;46
32;94;1275;0.030454701857003847;46
46;116;1275;0.030383497641317234;46
52;147;1275;0.0302866369192427;46
53;162;1275;0.030209559998620034;46
70;181;1275;0.030165950462821205;46
85;205;1275;0.03006526663604761;46
74;222;1275;0.029939021216562417;46
0;0;1189;0.0;47
4;21;1189;0.0;47
15;45;1189;0.029549839281072878;47
24;70;1189;0.029472422826292415;47
35;94;1189;0.029419255604748396;47
36;125;1189;0.029389851635120454;47
47;143;1189;0.029306350831525767;47
55;158;1189;0.029222605668513417;47
65;178;1189;0.029155122670135276;47
67;198;1189;0.029013477609453994;47
74;218;1189;0.028967826284597233;47
0;0;1224;0.0;48
4;18;1224;0.0;48
13;35;1224;0.030054504002005725;48
19;45;1224;0.030013855377547544;48
21;66;1224;0.02998563532346918;48
27;94;1224;0.029974168416077054;48
38;119;1224;0.02990874262380365;48
52;144;1224;0.029859282987480012;48
56;170;1224;0.029775404608210376;48
75;191;1224;0.029733296905302003;48
78;207;1224;0.029633535783361368;48
0;0;1204;0.0;49
8;32;1204;0.0;49
18;55;1204;0.030957150373373127;49
20;73;1204;0.03092408147659741;49
32;96;1204;0.030847559104188477;49
46;115;1204;0.030788951748436075;49
46;135;1204;0.03073463164316835;49
46;158;1204;0.030688795865344266;49
56;179;1204;0.030619368676845407;49
68;202;1204;0.030582798040860223;49
73;223;1204;0.030528521556105605;49
0;0;1203;0.0;50
3;25;1203;0.0;50
10;50;1203;0.031613082626755974;50
21;67;1203;0.03152731104974133;50
28;85;1203;0.03151252294581702;50
29;100;1203;0.03146185784416146;50
42;118;1203;0.031385024836179776;50
56;143;1203;0.0313376491884515;50
51;164;1203;0.031244812111270212;50
68;184;1203;0.031192267237304266;50
77;199;1203;0.031104716301219876;50
0;0;1213;0.0;51
8;29;1213;0.0;51
20;52;1213;0.03191552220525619;51
27;74;1213;0.03186173425686582;51
36;92;1213;0.03182415546992601;51
45;114;1213;0.03175802671127358;51
49;131;1213;0.031703238768070206;51
53;151;1213;0.03159354312615757;51
60;171;1213;0.0315256032120438;51
65;200;1213;0.03145410534563759;51
83;219;1213;0.03134277008661687;51
0;0;1244;0.0;52
7;28;1244;0.0;52
10;47;1244;0.03090619031570723;52
25;62;1244;0.030850671356544263;52
23;84;1244;0.030810530934396778;52
32;108;1244;0.030737133930685594;52
43;126;1244;0.03071103544338117;52
46;156;1244;0.030618932268037732;52
62;177;1244;0.030599964489970877;52
83;193;1244;0.03045709998282435;52
72;225;1244;0.030353181631174692;52
0;0;1249;0.0;53
4;24;1249;0.0;53
15;55;1249;0.031736921266917587;53
26;77;1249;0.031756377925193195;53
42;101;1249;0.0316496073553639;53
44;130;1249;0.03155479334443934;53
51;152;1249;0.031470984875213666;53
66;166;1249;0.03141526557761483;53
72;194;1249;0.031307310884406775;53
86;215;1249;0.031197167465581238;53
80;244;1249;0.031092217898585153;53
0;0;1249;0.0;54
4;20;1249;0.0;54
16;40;1249;0.029864975598842613;54
23;55;1249;0.0298025948180374;54
30;84;1249;0.02970632817721328;54
43;107;1249;0.029699656574379275;54
48;133;1249;0.02960928657129753;54
51;150;1249;0.02950741358757947;54
56;167;1249;0.029471499601089975;54
71;191;1249;0.02937836036898518;54
73;207;1249;0.029285182352782914;54
0;0;1228;0.0;55
4;17;1228;0.0;55
12;33;1228;0.029805357457200653;55
21;54;1228;0.029765707987290845;55
24;73;1228;0.02974822215290189;55
29;91;1228;0.029683229499736685;55
45;112;1228;0.029629686273848137;55
51;132;1228;0.029557669925435036;55
62;152;1228;0.029417413740139817;55
74;160;1228;0.02936653881260042;55
56;184;1228;0.029251718777318938;55
0;0;1245;0.0;56
4;16;1245;0.0;56
12;41;1245;0.03010185785749093;56
26;64;1245;0.030060505202136722;56
32;93;1245;0.029998677092344658;56
39;115;1245;0.02995819199777325;56
55;145;1245;0.02989635398395847;56
57;166;1245;0.02979974296454764;56
75;188;1245;0.029715371883190025;56
69;204;1245;0.02956656063911286;56
75;220;1245;0.029498075959476018;56
0;0;1255;0.0;57
5;25;1255;0.0;57
15;43;1255;0.030476238218927802;57
19;63;1255;0.03043101340715531;57
27;88;1255;0.030412686764421902;57
41;118;1255;0.030334413623780497;57
49;150;1255;0.030338229861418334;57
59;173;1255;0.030170984025844488;57
76;195;1255;0.030082420263215448;57
85;212;1255;0.029993203482316884;57
80;232;1255;0.02983961898053406;57
0;0;1224;0.0;58
2;14;1224;0.0;58
8;43;1224;0.030518174558825995;58
23;58;1224;0.030461883080952813;58
27;72;1224;0.03046835740004401;58
35;102;1224;0.03036075172914148;58
49;128;1224;0.03029986082807555;58
45;157;1224;0.030250813445862723;58
56;191;1224;0.030175083101886668;58
68;208;1224;0.030114841618130703;58
77;233;1224;0.02996180092074916;58
0;0;1231;0.0;59
6;17;1231;0.0;59
18;39;1231;0.030488486391501098;59
19;58;1231;0.030418450840720188;59
32;77;1231;0.030369672194746563;59
38;91;1231;0.030340546116590046;59
46;112;1231;0.030235883324319892;59
49;126;1231;0.030223282218988103;59
53;149;1231;0.030116826745259975;59
61;171;1231;0.03001469963572368;59
70;193;1231;0.029977295034961382;59
0;0;1211;0.0;60
4;19;1211;0.0;60
9;27;1211;0.029500666699762753;60
11;41;1211;0.029458084995799192;60
25;53;1211;0.02943386327500112;60
34;75;1211;0.02933334439078568;60
39;94;1211;0.029313764856848886;60
44;111;1211;0.02924004634739381;60
53;132;1211;0.029193512879301296;60
66;148;1211;0.029118509600275656;60
65;169;1211;0.028990501648930096;60
0;0;1224;0.0;61
4;19;1224;0.0;61
7;34;1224;0.030942878274997598;61
16;55;1224;0.03092563896100021;61
20;71;1224;0.030872431022237842;61
31;93;1224;0.03080910906889079;61
39;116;1224;0.0307262415420382;61
56;134;1224;0.03071928861447522;61
58;149;1224;0.03056976419806929;61
66;172;1224;0.030490382941748558;61
73;189;1224;0.030353751863834714;61
0;0;1191;0.0;62
5;16;1191;0.0;62
9;32;1191;0.030375261040888866;62
20;53;1191;0.030330047716959505;62
37;81;1191;0.030279540387190412;62
39;102;1191;0.030247145080805598;62
39;124;1191;0.03016229199075765;62
51;144;1191;0.030138328181910718;62
69;168;1191;0.030023834688367026;62
60;193;1191;0.02990620187578401;62
80;211;1191;0.029815643527122463;62
0;0;1184;0.0;63
2;16;1184;0.0;63
8;37;1184;0.03095002300378898;63
18;53;1184;0.03096046297029919;63
28;80;1184;0.030930647204328744;63
33;98;1184;0.030838156512510092;63
47;121;1184;0.030790302632563216;63
54;147;1184;0.03076718931962659;63
57;168;1184;0.03066984372571604;63
61;193;1184;0.0306496886933405;63
72;211;1184;0.03058152130383207;63
0;0;1220;0.0;64
9;19;1220;0.0;64
18;41;1220;0.029252525594647215;64
22;63;1220;0.02919643660210096;64
32;90;1220;0.029162896795476095;64
44;115;1220;0.029076773273149368;64
48;139;1220;0.029037079942004464;64
56;158;1220;0.02893381358228995;64
64;172;1220;0.02888942308369941;64
69;193;1220;0.028839485062949637;64
75;214;1220;0.028740138158174926;64
0;0;1213;0.0;65
9;30;1213;0.0;65
15;48;1213;0.030695475273478563;65
30;79;1213;0.030614208229753692;65
44;104;1213;0.030512125198420153;65
51;123;1213;0.030440648554904907;65
55;143;1213;0.030358126581091147;65
59;159;1213;0.03024868212359652;65
62;172;1213;0.03007826967185956;65
80;193;1213;0.030027760673314582;65
78;216;1213;0.030006525790781474;65
0;0;1241;0.0;66
6;27;1241;0.0;66
19;47;1241;0.030653858141282863;66
23;72;1241;0.0305664933850411;66
36;89;1241;0.030532056465214154;66
39;112;1241;0.030475834991821972;66
41;130;1241;0.030439028793842263;66
48;151;1241;0.030317623484116606;66
64;177;1241;0.030239750948122243;66
64;190;1241;0.03012629219158807;66
72;215;1241;0.030017966641033945;66
0;0;1265;0.0;67
1;11;1265;0.0;67
12;32;1265;0.031177813727976834;67
17;62;1265;0.03113503864428819;67
33;88;1265;0.03111489316876859;67
38;100;1265;0.031063645808389453;67
44;110;1265;0.030920180202638755;67
46;135;1265;0.030816331488005985;67
51;166;1265;0.030738183112376458;67
60;189;1265;0.03070929948714377;67
72;210;1265;0.030622943553135766;67
0;0;1254;0.0;68
1;21;1254;0.0;68
16;54;1254;0.029427251797777797;68
29;76;1254;0.029307890356552662;68
34;100;1254;0.02929892662870641;68
48;121;1254;0.029230442448776983;68
47;133;1254;0.0291529437621427;68
59;157;1254;0.029078326965537422;68
64;179;1254;0.028967044862282017;68
73;202;1254;0.028951135747637982;68
79;226;1254;0.028781771284351637;68
0;0;1197;0.0;69
5;22;1197;0.0;69
14;47;1197;0.03131617680496042;69
27;71;1197;0.03132796436059586;69
38;92;1197;0.03125327665637615;69
46;111;1197;0.03117075031148345;69
41;128;1197;0.03104976331797706;69
67;154;1197;0.030974871789542054;69
59;168;1197;0.030905943567208456;69
64;188;1197;0.030795794985849938;69
71;205;1197;0.030726530218161074;69
0;0;1227;0.0;70
6;27;1227;0.0;70
19;46;1227;0.031513665510271856;70
24;67;1227;0.031455746032756644;70
26;88;1227;0.03142966545209011;70
37;107;1227;0.031342036432256304;70
39;130;1227;0.03128314527629421;70
43;153;1227;0.03122732098066037;70
62;170;1227;0.031171442097660925;70
61;196;1227;0.03108373024449176;70
64;222;1227;0.030966773710885166;70
0;0;1194;0.0;71
6;31;1194;0.0;71
15;60;1194;0.03056431730818081;71
28;72;1194;0.030575084079973423;71
31;87;1194;0.030512312008530353;71
33;112;1194;0.03040976346400156;71
51;136;1194;0.03040363431022432;71
46;157;1194;0.030356630752208544;71
48;175;1194;0.030237265851368846;71
66;190;1194;0.030161342453266623;71
63;209;1194;0.030062544481800988;71
0;0;1248;0.0;72
5;26;1248;0.0;72
17;50;1248;0.030802059154739395;72
36;81;1248;0.030743518593312563;72
44;104;1248;0.03067140845609443;72
47;125;1248;0.03061677029728057;72
54;143;1248;0.030526188007829184;72
62;170;1248;0.030432012749023286;72
76;186;1248;0.03037545148771427;72
78;198;1248;0.030271340055518164;72
79;217;1248;0.030136113420644855;72
0;0;1212;0.0;73
5;20;1212;0.0;73
13;38;1212;0.03019623095566381;73
17;55;1212;0.030221473355334153;73
23;79;1212;0.030155795217137474;73
32;94;1212;0.03008986699772393;73
33;117;1212;0.030042200541818526;73
58;143;1212;0.02996587797684847;73
55;157;1212;0.029923920098001947;73
71;177;1212;0.02979817899770452;73
72;197;1212;0.02983359983774605;73
0;0;1198;0.0;74
4;16;1198;0.0;74
6;37;1198;0.030957950144759674;74
