AREAP;attacked;denounce;females;Attacks per female;Denounces per female
3106200005047;1.1825;0.428;10.775;116.5997671059587;42.02672261089439
3106200005048;1.3535;0.4765;11.114;126.62118031242947;44.61481517848364
3106200005049;1.2665;0.463;10.322;128.72949850072516;47.40917870399288
3106200005050;1.196;0.4375;9.2105;138.6736271983949;50.446227933573056
3106200005051;1.507;0.5435;11.7295;132.4643924884844;48.08347759322894
3106200005052;1.191;0.4355;9.808;128.37266701306908;47.07920745405254
3106200005053;1.2977977977977977;0.46846846846846846;10.2997997997998;133.26919836207756;48.36573592378539
3106200005054;1.344;0.4805;11.826;117.49067450642845;41.947814788410675
3106200005055;2.0215;0.708;16.4495;126.05121139603598;44.110374971294675
3106200005056;0.9905;0.363;8.496;126.0205477421613;46.698086472351115
3106200005057;1.2765;0.46;10.37;127.99364191879634;46.110106403314525
3106200005058;1.7565;0.619;14.1535;128.8558937980251;45.733810532619465
3106200005059;1.32;0.4595;10.7655;126.82197885104199;43.73794641461041
3106200005060;2.149;0.7805;17.151;129.58938928218902;47.17819419203515
3106200005061;2.1295;0.765;16.423;134.79094753426327;48.55062554110647
3106200005062;2.1545;0.815;16.9885;130.58582880657116;49.60128802929302
3106200005063;1.941;0.688;15.309;131.28413749649047;46.53964276314853
3106200005064;1.171;0.4275;9.672;126.24266223327727;45.79381151614112
3106200005065;1.264;0.445;10.1645;129.9726758219941;46.517742495722246
3106200005066;1.335;0.4905;11.0715;126.45039533642392;46.29175492636007
3106200005067;1.4785;0.5185;11.236;137.82249374507458;47.93572479507066
3106705005001;0.6009104704097117;0.2205361659079413;4.767324228629236;137.1526986473877;48.63008485921991
3106705005002;1.209;0.426;9.3465;138.06990814268278;49.10485085734693
3106705005003;0.863431715857929;0.295647823911956;6.933966983491746;134.2564971313169;46.12607460906607
3106705005004;0.5295902883156297;0.18664643399089528;4.634800202326757;128.25700826459544;45.22269446396917
3106705005005;0.5506585612968592;0.19199594731509625;4.7132725430597775;130.1891399155835;46.2764860941153
3106705005006;0.5027961362480935;0.17691916624300966;4.6466700559227245;122.21464069455926;42.917084045706304
3106705005007;0.8769384692346173;0.3136568284142071;7.3826913456728365;128.75297747108624;46.53845820679238
3106705005008;0.7935871743486974;0.28106212424849697;6.515030060120241;132.92767130442462;47.212411002491166
3106705005009;0.8538538538538538;0.3058058058058058;7.546546546546547;123.18278568278552;44.01468290357176
3106705005010;0.5908404630095622;0.2108706592853548;5.218922999496729;120.60559666246616;43.370626605402656
3106705005011;0.6368658965344048;0.21597187343043697;5.314414866901055;131.7186162238898;45.669798419672894
