AREAP;attacked;denounce;females;Attacks per female;Denounces per female
2301000003001;1.1305;0.408;8.493;138.21210501100188;49.620525226407494
2301000003002;1.6805;0.5725;13.076;133.724422794741;45.34742009920699
2301000003003;2.1435;0.739;16.3745;134.40241850041267;46.80138294083683
2303709005010;1.2055;0.4145;10.194;124.82429522232138;43.157582039992946
2303709005012;1.4845;0.523;12.686;119.3313039155821;42.27009763250305
2303709005017;1.325;0.484;10.6605;129.9043036426934;46.96046931654505
2303709005019;1.4625;0.537;11.8485;130.25778378108842;47.44206003759771
2303709005030;1.628;0.6155;12.649;133.18040770438625;50.426803699228316
2303709005036;1.322;0.47;11.48;122.0408321174531;43.457886860731165
2303709005041;0.903951975987994;0.3196598299149575;8.479739869934967;113.1072278773255;39.323275537628746
2303709005043;1.3085;0.463;10.993;124.41327298992844;44.456324283525866
2303709005046;1.924;0.6995;16.037;123.49904702791217;44.54230880144893
2303709005047;1.876;0.683;15.567;124.81027563950774;45.17456018663325
2303709005048;1.534;0.5475;13.092;122.33695154714778;43.04066583061345
2303709005049;1.1875;0.4305;10.8895;114.13375958406901;41.11978358328968
2303709005053;2.4525;0.894;20.7745;119.79043170123852;43.67321504267104
2303709005054;1.339;0.479;11.2105;123.94047513140637;44.9234908680257
2304285003001;1.5025;0.5375;12.3865;126.05237888683591;45.24503448563813
2304285003002;1.4615;0.5395;12.366;124.19309826329888;45.76236901851799
2304400005002;2.8945;1.0065;26.1105;112.9804929442418;39.193561577526225
2304400005006;4.959;1.7695;40.4025;124.37329433710919;44.364264556802155
2304400005009;3.88;1.398;30.6325;129.284449854257;46.505447658038534
2304400005010;2.549;0.928;20.689;126.65972440576309;46.279728348754226
2304400005011;3.322;1.2005;28.045;120.13157828057122;43.311272389571656
2304400005012;3.1335;1.1225;25.0135;127.70961519520266;45.8962232724554
2304400005016;2.2395;0.7765;19.5465;117.69658214384482;40.919650013223546
2304400005017;3.6485;1.3255;29.499;126.15774622055466;45.969681920932636
2304400005018;2.775;0.9875;23.124;123.28682553393179;43.84169611219947
2304400005019;2.317;0.8545;19.67;120.61483554711097;44.458514030961084
2304400005022;2.775;1.028;24.0245;117.932922579168;43.89835938733413
2304400005024;2.456;0.8925;22.4185;111.86193452914002;40.764461164829434
2304400005027;3.0545;1.1055;25.3905;123.02279788890591;44.674646328227794
2304400005029;2.438;0.877;19.8615;126.50226101629208;45.83943887983695
2304400005033;3.1335;1.133;26.605;119.91882539663027;43.40972418172567
2304400005034;2.7185;1.0135;23.4655;118.61851732101859;43.86352969802942
2304400005035;2.0415;0.7115;16.464;128.4666661445988;44.70570920892852
