is_working_pct;under_influence;has_gun;gender_stress;chance_changing_working_status;pct_change_wage;Run;Aggressor;Person;Stress;aggressor_pct
0.3666666666666667;0.5;0.1;0.6333333333333333;0.01;0.5;1827;59;2147;0.012763014333955474;0.027480204937121566
0.3666666666666667;0.5;0.1;0.6333333333333333;0.17333333333333334;0.01;1828;44;2197;0.012732675132052125;0.02002730996813837
0.3666666666666667;0.5;0.1;0.6333333333333333;0.17333333333333334;0.17333333333333334;1829;45;2161;0.012802779273275161;0.020823692734844978
0.3666666666666667;0.5;0.1;0.6333333333333333;0.17333333333333334;0.33666666666666667;1830;39;2203;0.012721541717333164;0.017703132092601
0.3666666666666667;0.5;0.1;0.6333333333333333;0.17333333333333334;0.5;1831;54;2154;0.012646736269469824;0.025069637883008356
0.3666666666666667;0.5;0.1;0.6333333333333333;0.33666666666666667;0.01;1832;52;2139;0.012710782506268292;0.02431042543244507
0.3666666666666667;0.5;0.1;0.6333333333333333;0.33666666666666667;0.17333333333333334;1833;53;2159;0.012777022159013059;0.024548402037980546
0.3666666666666667;0.5;0.1;0.6333333333333333;0.33666666666666667;0.33666666666666667;1834;54;2163;0.01281690342598232;0.024965325936199722
0.3666666666666667;0.5;0.1;0.6333333333333333;0.33666666666666667;0.5;1835;55;2164;0.012507081923650031;0.02541589648798521
0.3666666666666667;0.5;0.1;0.6333333333333333;0.5;0.01;1836;42;2172;0.012599143268023088;0.019337016574585635
0.3666666666666667;0.5;0.1;0.6333333333333333;0.5;0.17333333333333334;1837;35;2175;0.01266129757936898;0.016091954022988506
0.3666666666666667;0.5;0.1;0.6333333333333333;0.5;0.33666666666666667;1838;47;2189;0.01303782396882844;0.02147099132023755
0.3666666666666667;0.5;0.1;0.6333333333333333;0.5;0.5;1839;43;2187;0.012828001959540473;0.019661636945587563
0.3666666666666667;0.5;0.1;0.9;0.01;0.01;1840;42;2186;0.012545750181378192;0.0192131747483989
0.3666666666666667;0.5;0.1;0.9;0.01;0.17333333333333334;1841;42;2161;0.012541631396456735;0.01943544655252198
0.3666666666666667;0.5;0.1;0.9;0.01;0.33666666666666667;1842;34;2209;0.012557610859262927;0.015391579900407425
0.3666666666666667;0.5;0.1;0.9;0.01;0.5;1843;46;2168;0.012449396063083174;0.021217712177121772
0.3666666666666667;0.5;0.1;0.9;0.17333333333333334;0.01;1844;46;2165;0.01261221637614914;0.021247113163972285
0.3666666666666667;0.5;0.1;0.9;0.17333333333333334;0.17333333333333334;1845;38;2185;0.012703142975476929;0.017391304347826087
0.3666666666666667;0.5;0.1;0.9;0.17333333333333334;0.33666666666666667;1846;48;2153;0.012791958354825477;0.02229447282861124
0.3666666666666667;0.5;0.1;0.9;0.17333333333333334;0.5;1847;50;2146;0.013099995156702307;0.023299161230195712
0.3666666666666667;0.5;0.1;0.9;0.33666666666666667;0.01;1848;53;2190;0.012542936553498547;0.024200913242009132
0.3666666666666667;0.5;0.1;0.9;0.33666666666666667;0.17333333333333334;1849;58;2150;0.012945557919391545;0.026976744186046512
0.3666666666666667;0.5;0.1;0.9;0.33666666666666667;0.33666666666666667;1850;58;2165;0.012703280058223436;0.02678983833718245
0.3666666666666667;0.5;0.1;0.9;0.33666666666666667;0.5;1851;47;2181;0.012431737217664477;0.021549747822099955
0.3666666666666667;0.5;0.1;0.9;0.5;0.01;1852;39;2180;0.013093701026711129;0.017889908256880735
0.3666666666666667;0.5;0.1;0.9;0.5;0.17333333333333334;1853;43;2166;0.01260399494464202;0.019852262234533704
0.3666666666666667;0.5;0.1;0.9;0.5;0.33666666666666667;1854;37;2183;0.012791401045140545;0.01694915254237288
0.3666666666666667;0.5;0.1;0.9;0.5;0.5;1855;44;2173;0.013044018038202425;0.02024850437183617
0.3666666666666667;0.5;0.3666666666666667;0.1;0.01;0.01;1856;51;2156;0.015996334135707543;0.02365491651205937
0.3666666666666667;0.5;0.3666666666666667;0.1;0.01;0.17333333333333334;1857;57;2140;0.0160957467039984;0.02663551401869159
0.3666666666666667;0.5;0.3666666666666667;0.1;0.01;0.33666666666666667;1858;60;2142;0.015971062540212248;0.028011204481792718
0.3666666666666667;0.5;0.3666666666666667;0.1;0.01;0.5;1859;67;2151;0.01610997556382995;0.03114830311483031
0.3666666666666667;0.5;0.3666666666666667;0.1;0.17333333333333334;0.01;1860;54;2160;0.015723540595475;0.025
0.3666666666666667;0.5;0.3666666666666667;0.1;0.17333333333333334;0.17333333333333334;1861;56;2154;0.015821667610050296;0.025998142989786442
0.3666666666666667;0.5;0.3666666666666667;0.1;0.17333333333333334;0.33666666666666667;1862;60;2118;0.015713866545973152;0.028328611898016998
0.3666666666666667;0.5;0.3666666666666667;0.1;0.17333333333333334;0.5;1863;49;2177;0.015666871580001532;0.022508038585209004
0.3666666666666667;0.5;0.3666666666666667;0.1;0.33666666666666667;0.01;1864;43;2172;0.015582354351702533;0.01979742173112339
0.3666666666666667;0.5;0.3666666666666667;0.1;0.33666666666666667;0.17333333333333334;1865;51;2157;0.015744439458173557;0.02364394993045897
0.3666666666666667;0.5;0.3666666666666667;0.1;0.33666666666666667;0.33666666666666667;1866;58;2137;0.015526590016592994;0.0271408516612073
0.3666666666666667;0.5;0.3666666666666667;0.1;0.33666666666666667;0.5;1867;52;2154;0.015402137536950923;0.02414113277623027
0.3666666666666667;0.5;0.3666666666666667;0.1;0.5;0.01;1868;51;2142;0.015646795030377962;0.023809523809523808
0.3666666666666667;0.5;0.3666666666666667;0.1;0.5;0.17333333333333334;1869;50;2144;0.015557742268661294;0.02332089552238806
0.3666666666666667;0.5;0.3666666666666667;0.1;0.5;0.33666666666666667;1870;55;2143;0.015403908124069932;0.025664955669622024
0.3666666666666667;0.5;0.3666666666666667;0.1;0.5;0.5;1871;47;2176;0.01550121591441631;0.021599264705882353
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.01;0.01;1872;53;2143;0.015835873556930818;0.024731684554363042
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.01;0.17333333333333334;1873;58;2156;0.01581948852731023;0.026901669758812616
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.01;0.33666666666666667;1874;63;2116;0.015808917381512022;0.029773156899810964
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.01;0.5;1875;62;2148;0.015645060653872063;0.028864059590316574
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.17333333333333334;0.01;1876;54;2148;0.01570083781237473;0.025139664804469275
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.17333333333333334;0.17333333333333334;1877;56;2153;0.015537990288012022;0.026010218300046448
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.17333333333333334;0.33666666666666667;1878;55;2135;0.01538411335010398;0.02576112412177986
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.17333333333333334;0.5;1879;56;2168;0.015720418649445518;0.025830258302583026
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.33666666666666667;0.01;1880;56;2141;0.01569570836480401;0.026156001868285848
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.33666666666666667;0.17333333333333334;1881;44;2172;0.015633023890972535;0.020257826887661142
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.33666666666666667;0.33666666666666667;1882;52;2169;0.015378356232088828;0.0239741816505302
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.33666666666666667;0.5;1883;66;2111;0.015366218051622998;0.031264803410705824
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.5;0.01;1884;63;2141;0.0153586517922173;0.029425502101821578
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.5;0.17333333333333334;1885;64;2140;0.015435266499291028;0.029906542056074768
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.5;0.33666666666666667;1886;48;2175;0.015467321156072935;0.022068965517241378
0.3666666666666667;0.5;0.3666666666666667;0.3666666666666667;0.5;0.5;1887;56;2147;0.01491958516556544;0.02608290638099674
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.01;0.01;1888;65;2137;0.0151752519111205;0.030416471689284044
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.01;0.17333333333333334;1889;43;2155;0.015705581560552604;0.019953596287703015
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.01;0.33666666666666667;1890;67;2133;0.015043234090725197;0.031411157993436474
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.01;0.5;1891;56;2167;0.01575424986244718;0.025842178126442086
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.17333333333333334;0.01;1892;55;2129;0.015552182218956547;0.025833724753405354
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.17333333333333334;0.17333333333333334;1893;56;2132;0.0157085746546012;0.02626641651031895
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.17333333333333334;0.33666666666666667;1894;55;2156;0.01566941093178629;0.025510204081632654
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.17333333333333334;0.5;1895;57;2139;0.015233923475771113;0.02664796633941094
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.33666666666666667;0.01;1896;46;2199;0.015118254943343139;0.020918599363346977
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.33666666666666667;0.17333333333333334;1897;47;2161;0.015544237493384046;0.02174919018972698
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.33666666666666667;0.33666666666666667;1898;62;2146;0.015862298299583282;0.028890959925442685
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.33666666666666667;0.5;1899;60;2135;0.015539676911386198;0.02810304449648712
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.5;0.01;1900;50;2136;0.01584960923466445;0.023408239700374533
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.5;0.17333333333333334;1901;61;2137;0.015785391724737707;0.028544688816097334
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.5;0.33666666666666667;1902;61;2140;0.015557324977485572;0.02850467289719626
0.3666666666666667;0.5;0.3666666666666667;0.6333333333333333;0.5;0.5;1903;49;2164;0.015775321516612262;0.02264325323475046
0.3666666666666667;0.5;0.3666666666666667;0.9;0.01;0.01;1904;55;2138;0.014966017123501034;0.025724976613657625
0.3666666666666667;0.5;0.3666666666666667;0.9;0.01;0.17333333333333334;1905;62;2132;0.015071784535625493;0.029080675422138838
0.3666666666666667;0.5;0.3666666666666667;0.9;0.01;0.33666666666666667;1906;42;2172;0.015312939908610629;0.019337016574585635
0.3666666666666667;0.5;0.3666666666666667;0.9;0.01;0.5;1907;51;2158;0.01481161445726166;0.023632993512511583
0.3666666666666667;0.5;0.3666666666666667;0.9;0.17333333333333334;0.01;1908;49;2162;0.015482297565197112;0.022664199814986123
0.3666666666666667;0.5;0.3666666666666667;0.9;0.17333333333333334;0.17333333333333334;1909;46;2174;0.015360489669676179;0.021159153633854646
0.3666666666666667;0.5;0.3666666666666667;0.9;0.17333333333333334;0.33666666666666667;1910;50;2157;0.015539659637953208;0.023180343069077423
0.3666666666666667;0.5;0.3666666666666667;0.9;0.17333333333333334;0.5;1911;45;2176;0.01531764594324144;0.02068014705882353
0.3666666666666667;0.5;0.3666666666666667;0.9;0.33666666666666667;0.01;1912;54;2159;0.015909930551169925;0.025011579434923575
0.3666666666666667;0.5;0.3666666666666667;0.9;0.33666666666666667;0.17333333333333334;1913;50;2138;0.015652149730150146;0.023386342376052385
0.3666666666666667;0.5;0.3666666666666667;0.9;0.33666666666666667;0.33666666666666667;1914;53;2149;0.015434195602689493;0.024662633783154957
