AREAP;attacked;denounce;females;Attacks per female;Denounces per female
3106200005001;1.98;0.742;15.278;131.80296656518001;50.00675168718935
3106200005002;1.888;0.664;14.382;136.88335061156374;47.908531095293796
3106200005003;2.37;0.866;17.428;138.40847978137347;50.86146583289389
3106200005004;1.258;0.454;10.038;127.7699679233734;45.68929043952262
3106200005005;1.64;0.626;13.222;127.52032409380313;49.29909326961751
3106200005006;1.256;0.47;9.74;136.81055806938156;49.36470882059116
3106200005007;1.936;0.688;14.908;136.50146277370197;47.81850729556408
3106200005008;1.46;0.466;11.56;134.04241074804403;42.26294291625423
3106200005009;1.188;0.398;10.356;117.87302321001997;40.73948416564512
3106200005010;1.14;0.358;9.412;129.89461216458113;41.088769357577405
3106200005011;1.1;0.416;10.05;115.57564967712021;43.595080409786256
3106200005012;1.518;0.53;12.51;123.41361129298595;43.27326682866795
3106200005013;0.932;0.348;8.554;118.42413170764553;44.16436484052582
3106200005014;1.61;0.586;13.114;129.914836518905;45.842727573498856
3106200005015;1.81;0.672;15.798;117.75028560800398;43.68182368565461
3106200005016;1.322;0.488;11.03;125.62787166393962;45.90131611594455
3106200005017;2.766;0.978;21.254;131.6651794487678;46.414901436469144
3106200005018;1.858;0.636;14.518;132.63825894465688;45.9811452080472
3106200005019;1.562;0.616;13.522;119.90760938109177;47.25057414766321
3106200005020;1.228;0.478;9.856;131.64899067221037;50.40494811346201
3106200005021;1.138;0.434;9.41;130.52415137322254;48.97195561576363
3106200005022;1.86;0.672;15.362;122.93403912747034;44.702243112827155
3106200005023;1.56;0.546;12.076;136.59643294703525;47.73424678438475
3106200005024;1.522;0.566;12.402;126.61838303109674;46.79914608581318
3106200005025;1.29;0.468;10.23;132.12114024606288;48.0979337226241
3106200005026;2.194;0.75;16.684;135.70684739283394;46.208956077331315
3106200005027;1.208;0.4;8.992;144.27073163334762;47.06545399045395
3106200005028;1.498;0.564;12.31;125.45711728072406;47.37207036169882
3106200005029;1.174;0.374;9.526;125.40778342744281;39.982827054266664
3106200005030;2.054;0.758;17.048;124.09294858360342;46.30817467178166
3106200005031;1.806;0.62;13.736;135.2584238602815;46.51383877784466
3106200005032;2.016;0.724;15.06;138.6757336345321;49.17320719191965
3106200005033;1.184;0.44;9.75;127.44720046894956;46.91368402838992
3106200005034;1.674;0.59;12.932;136.63701855763773;48.29456587272374
3106200005035;1.356;0.452;11.138;132.18142524829824;45.07539950589484
3106200005036;1.336;0.49;11.772;118.45628951371988;45.1326833211508
3106200005037;1.458;0.566;11.638;133.2865271192516;51.812980758491605
3106200005038;1.252;0.422;9.752;136.44360214948443;45.8915919048272
3106200005039;1.988;0.694;14.738;140.61271694593682;49.46120750766261
3106200005040;1.37;0.492;11.04;131.6334119612757;48.80432549047099
3106200005041;1.076;0.374;9.048;127.84255254549362;46.10724602195191
3106200005042;1.284;0.438;9.84;136.15374251352495;45.743964368964356
