Denounce;Got attacked;Females;Stress;run
0;0;1191;0.0;0
0;14;1191;0.0;0
0;40;1191;0.03344271411713601;0
0;62;1191;0.03335504745013749;0
0;82;1191;0.03330178700902053;0
0;97;1191;0.03328650628319631;0
0;132;1191;0.03316351706479137;0
0;156;1191;0.033160337464715785;0
0;178;1191;0.033112041049336606;0
0;199;1191;0.03310981098826463;0
0;228;1191;0.03309202160871172;0
0;0;1225;0.0;1
0;29;1225;0.0;1
0;63;1225;0.0335469062874719;1
0;91;1225;0.03354014974324042;1
0;126;1225;0.033474749028637174;1
0;151;1225;0.03342975255517522;1
0;179;1225;0.033432962770901575;1
0;199;1225;0.033350806754454995;1
0;225;1225;0.033381976437147534;1
0;251;1225;0.033354712531337344;1
0;280;1225;0.033346138804373086;1
0;0;1244;0.0;2
0;20;1244;0.0;2
0;41;1244;0.033573017809544796;2
0;64;1244;0.03356278331557006;2
0;82;1244;0.03351940856886087;2
0;97;1244;0.03346579083653968;2
0;125;1244;0.03344937089322853;2
0;143;1244;0.03339431095505854;2
0;168;1244;0.033355390659499315;2
0;188;1244;0.03331587676942021;2
0;219;1244;0.03331358211942898;2
0;0;1221;0.0;3
0;21;1221;0.0;3
0;41;1221;0.034691018195839564;3
0;67;1221;0.034664807722134545;3
0;94;1221;0.034604051234866665;3
0;117;1221;0.03458420181990316;3
0;134;1221;0.0345317718603165;3
0;161;1221;0.034467268275405194;3
0;185;1221;0.03447023590861529;3
0;208;1221;0.0344568093701898;3
0;235;1221;0.03444787143927609;3
0;0;1209;0.0;4
0;24;1209;0.0;4
0;46;1209;0.032962331419866556;4
0;69;1209;0.032896792362757186;4
0;103;1209;0.03282478021158044;4
0;120;1209;0.03280775590591649;4
0;147;1209;0.032759249545155904;4
0;173;1209;0.032752664648420166;4
0;197;1209;0.032690274311499824;4
0;220;1209;0.032677933515173695;4
0;247;1209;0.032617899473964165;4
0;0;1219;0.0;5
0;33;1219;0.0;5
0;48;1219;0.033868472790510196;5
0;69;1219;0.03383152469338116;5
0;98;1219;0.03375004787012204;5
0;127;1219;0.033722329136551196;5
0;155;1219;0.033668726883778165;5
0;174;1219;0.03366048564212795;5
0;194;1219;0.033590799737802796;5
0;227;1219;0.03356083654434953;5
0;244;1219;0.03355097673066692;5
0;0;1156;0.0;6
0;21;1156;0.0;6
0;40;1156;0.033617398019093116;6
0;67;1156;0.03358195214007555;6
0;91;1156;0.033551683610094404;6
0;117;1156;0.03348961169598141;6
0;141;1156;0.03348234875536954;6
0;161;1156;0.033484979545009425;6
0;187;1156;0.033414744673040765;6
0;211;1156;0.03337072116599371;6
0;229;1156;0.03340666079258398;6
0;0;1223;0.0;7
0;25;1223;0.0;7
0;57;1223;0.03433359627498881;7
0;86;1223;0.034323914323785946;7
0;115;1223;0.03425801934143085;7
0;140;1223;0.034223142649112505;7
0;168;1223;0.034176368149000505;7
0;199;1223;0.03416179483485697;7
0;237;1223;0.03418475802439729;7
0;267;1223;0.034105440833895134;7
0;287;1223;0.03409215784908747;7
0;0;1227;0.0;8
0;27;1227;0.0;8
0;62;1227;0.03374307682925844;8
0;87;1227;0.033705782407322665;8
0;111;1227;0.03368739028590387;8
0;125;1227;0.03358860120928438;8
0;155;1227;0.033596625660937116;8
0;178;1227;0.03360370188838968;8
0;197;1227;0.03359642855337296;8
0;218;1227;0.03353052475235934;8
0;240;1227;0.0335081045229699;8
0;0;1212;0.0;9
0;18;1212;0.0;9
0;42;1212;0.033935996855969715;9
0;61;1212;0.033900272976858103;9
0;90;1212;0.03388500506882233;9
0;111;1212;0.03384442213883819;9
0;131;1212;0.03381672437119667;9
0;153;1212;0.03377293759652768;9
0;174;1212;0.033751858039928466;9
0;196;1212;0.033746003099572736;9
0;223;1212;0.03370150397714334;9
0;0;1231;0.0;10
0;28;1231;0.0;10
0;45;1231;0.03403863925544783;10
0;75;1231;0.033914920139984935;10
0;96;1231;0.033883233519447324;10
0;114;1231;0.03383418053288767;10
0;140;1231;0.03380308194941907;10
0;173;1231;0.03372157006680933;10
0;204;1231;0.03365626954166339;10
0;228;1231;0.0336954948217699;10
0;245;1231;0.033667800102942985;10
0;0;1229;0.0;11
0;24;1229;0.0;11
0;46;1229;0.03363255486421156;11
0;66;1229;0.03361127850015507;11
0;89;1229;0.033509799187215354;11
0;114;1229;0.03349139452279195;11
0;136;1229;0.03345430541480015;11
0;160;1229;0.03342201273867855;11
0;179;1229;0.03341831039332977;11
0;202;1229;0.03337618953814672;11
0;220;1229;0.033350280939366476;11
0;0;1266;0.0;12
0;22;1266;0.0;12
0;43;1266;0.034412812792114514;12
0;69;1266;0.034392531347029624;12
0;88;1266;0.03436930553835902;12
0;117;1266;0.03437284308698204;12
0;146;1266;0.03430670568639325;12
0;172;1266;0.034282055161078316;12
0;188;1266;0.03423251503392654;12
0;211;1266;0.034200245804842926;12
0;242;1266;0.034214081085073414;12
0;0;1226;0.0;13
0;18;1226;0.0;13
0;46;1226;0.03322238261230174;13
0;67;1226;0.03321441406009185;13
0;89;1226;0.033111809239871816;13
0;111;1226;0.03311802204336558;13
0;135;1226;0.03299416004214091;13
0;160;1226;0.03297145648799903;13
0;186;1226;0.03296819959274011;13
0;211;1226;0.03291130252427109;13
0;232;1226;0.03288527531373586;13
0;0;1245;0.0;14
0;27;1245;0.0;14
0;51;1245;0.03373379632667219;14
0;70;1245;0.03365844285903077;14
0;93;1245;0.033625850557851444;14
0;116;1245;0.033576345478296334;14
0;136;1245;0.03350128582700489;14
0;166;1245;0.033509055884956424;14
0;193;1245;0.03349576643318869;14
0;219;1245;0.033482143795818035;14
0;250;1245;0.03343788675862739;14
0;0;1219;0.0;15
0;29;1219;0.0;15
0;56;1219;0.03369131992577549;15
0;86;1219;0.03363595240882053;15
0;113;1219;0.0335641890055515;15
0;137;1219;0.03353939536697929;15
0;158;1219;0.03355068566471285;15
0;187;1219;0.03348696581290021;15
0;217;1219;0.03347952994824422;15
0;239;1219;0.033492116367408696;15
0;262;1219;0.03348004443848503;15
0;0;1167;0.0;16
0;25;1167;0.0;16
0;51;1167;0.03334393854220307;16
0;69;1167;0.03327908937088997;16
0;88;1167;0.03329094126974155;16
0;107;1167;0.03319394916518462;16
0;129;1167;0.03317433276343021;16
0;144;1167;0.03318104661447467;16
0;166;1167;0.03310920332639158;16
0;187;1167;0.0331154469443671;16
0;209;1167;0.03306158924902936;16
0;0;1196;0.0;17
0;30;1196;0.0;17
0;64;1196;0.03406444596255494;17
0;88;1196;0.03402150668370697;17
0;110;1196;0.033982386548061884;17
0;141;1196;0.03394733971380084;17
0;162;1196;0.0338742803355911;17
0;187;1196;0.033837963881856885;17
0;210;1196;0.03380679979452464;17
0;234;1196;0.033781556249073176;17
0;259;1196;0.03376201485782129;17
0;0;1226;0.0;18
0;24;1226;0.0;18
0;49;1226;0.03338386338178891;18
0;81;1226;0.03335517209858744;18
0;116;1226;0.033314613850305645;18
0;134;1226;0.03325562413852184;18
0;156;1226;0.03316977796242306;18
0;175;1226;0.03318971140324381;18
0;198;1226;0.03312100065391439;18
0;229;1226;0.0331013256529779;18
0;256;1226;0.03307788474178363;18
0;0;1244;0.0;19
0;26;1244;0.0;19
0;58;1244;0.03327357738148624;19
0;91;1244;0.03319762177329268;19
0;116;1244;0.03315210200658038;19
0;136;1244;0.03306020587635282;19
0;158;1244;0.03304884585606071;19
0;190;1244;0.03301614816734038;19
0;223;1244;0.03300061120072083;19
0;240;1244;0.03294699384254979;19
0;257;1244;0.03295867747204058;19
0;0;1285;0.0;20
0;38;1285;0.0;20
0;61;1285;0.03346026780738838;20
0;85;1285;0.03340648864406606;20
0;125;1285;0.03333438578795595;20
0;150;1285;0.0332621050607181;20
0;165;1285;0.03324859528219265;20
0;185;1285;0.03320338241903124;20
0;217;1285;0.033199515404270734;20
0;238;1285;0.03315396093260641;20
0;259;1285;0.0331447111391311;20
0;0;1176;0.0;21
0;19;1176;0.0;21
0;45;1176;0.03306123743608697;21
0;71;1176;0.03303524919920161;21
0;85;1176;0.03298000627837857;21
0;114;1176;0.03291039198225466;21
0;134;1176;0.03289042677332542;21
