AREAP;attacked;denounce;females;Attacks per female;Denounces per female
2600054003001;0.7835671342685371;0.2925851703406814;6.677354709418838;119.0354902278749;43.44772628840764
2600054003002;0.8537074148296593;0.30861723446893785;6.913827655310621;135.64565027490877;50.38461872129206
2600054003003;0.908;0.312;7.72;124.08157675657661;43.57178377178376
2600054003004;1.476;0.552;11.514;132.87147086360636;49.46564923425535
2600054003005;1.494;0.54;11.778;131.85566080806018;46.567989389351574
2602902003001;0.794;0.29;6.972;120.58818403818402;46.28927183927185
2602902003002;0.7955911823647295;0.3026052104208417;6.1062124248497;137.07299158200956;53.289551686345256
2602902003003;0.896;0.332;7.354;129.03009768009758;45.911027861027826
2602902003004;2.766;0.984;22.334;126.3138640759426;45.56833424062486
2602902003005;0.948;0.326;7.68;131.62763478351707;44.45806219923866
2602902003006;1.264;0.514;10.094;132.84791379930687;52.801317713933784
2602902003007;1.312;0.454;10.836;125.72809839798988;43.51124993857189
2602902003008;1.556;0.55;13.064;122.46101010242946;45.07215693364232
2603454003001;0.843687374749499;0.3066132264529058;6.442885771543086;141.419502341346;49.71949115235689
2603454003002;1.032;0.348;8.616;122.6702738438031;41.23561046796339
2603454003003;0.806;0.292;7.304;116.03179206414495;41.035586635586625
2603454003004;0.842;0.312;6.662;143.92142302142307;51.29966144966142
2603454003005;0.846;0.292;6.85;134.542574092574;47.79330669330668
2603454003006;1.64;0.566;12.536;135.63891451274674;46.01086682457994
2603454003007;2.38;0.832;18.66;130.95228969567805;46.02136854116291
2605202003001;1.33;0.46;10.738;130.7681108794885;44.245344765313796
2605202003002;2.336;0.838;18.218;131.08587551746166;46.94940350339067
2606804003001;0.86;0.296;7.342;118.6955929691223;39.187503019855924
2606804003002;0.8617234468937875;0.29458917835671344;7.657314629258517;118.20029715526587;42.99362847193804
2606804003003;0.962;0.314;8.288;124.68215950715944;41.22920135420134
2606804003004;1.466;0.462;11.774;128.4887235141879;40.60063966820933
2606804003005;1.476;0.544;11.928;127.99467574654749;47.04830258365793
2607604001001;1.258;0.462;8.474;148.20351005203932;53.38642076877367
2607752001001;1.298;0.488;10.668;125.73190668980136;46.96566843888824
2607901005001;1.906;0.666;15.93;120.54439981908456;42.769114061232735
2607901005002;3.218;1.198;25.544;128.56697142347934;47.52976806860402
2607901005003;1.74;0.63;15.306;118.89282324628597;43.09987235089334
2607901005004;1.854;0.658;15.898;120.85580464653823;43.34669729441969
2607901005005;2.242;0.774;17.644;130.92718188496917;44.92694715363748
2607901005006;2.932;1.082;23.71;125.58830274194308;46.3983833915208
2607901005007;2.688;0.954;21.36;128.02610076198678;45.66381823750562
2607901005008;2.312;0.78;18.838;125.17475817753215;42.54482473575154
