Denounce;Got attacked;Females;Stress;run
0;136;1252;0.030998168473018454;36
0;153;1252;0.0310079081592743;36
0;179;1252;0.03097762727170938;36
0;203;1252;0.031050380224583722;36
0;226;1252;0.03105669037614897;36
0;0;1271;0.0;37
0;16;1271;0.0;37
0;38;1271;0.030693899260177328;37
0;55;1271;0.03068786684459326;37
0;75;1271;0.030719151675552177;37
0;100;1271;0.030732086986083235;37
0;126;1271;0.030666373632528474;37
0;144;1271;0.030677930847792544;37
0;160;1271;0.03067810937196676;37
0;180;1271;0.03069386384344433;37
0;206;1271;0.030695059656003592;37
0;0;1199;0.0;38
0;21;1199;0.0;38
0;48;1199;0.030684273351164252;38
0;73;1199;0.030716836092299842;38
0;93;1199;0.03074357807542879;38
0;121;1199;0.030738848482032;38
0;142;1199;0.03071955628335802;38
0;160;1199;0.030730954354626062;38
0;177;1199;0.030749038674980352;38
0;197;1199;0.030718254896208053;38
0;220;1199;0.03073269414631712;38
0;0;1182;0.0;39
0;21;1182;0.0;39
0;46;1182;0.030579421504410405;39
0;64;1182;0.03059710100578084;39
0;100;1182;0.030593177442610028;39
0;127;1182;0.030519858542451848;39
0;156;1182;0.030533748525370018;39
0;180;1182;0.030570409558102033;39
0;211;1182;0.03056150038119041;39
0;241;1182;0.03054970214624969;39
0;263;1182;0.030590883479522882;39
0;0;1190;0.0;40
0;21;1190;0.0;40
0;43;1190;0.03056698385896586;40
0;59;1190;0.030499748156816355;40
0;82;1190;0.030503634734107606;40
0;100;1190;0.030524951772532716;40
0;121;1190;0.030489682483840024;40
0;141;1190;0.030499708159858405;40
0;160;1190;0.03051630472118901;40
0;175;1190;0.03053456636717943;40
0;197;1190;0.0305023121622829;40
0;0;1289;0.0;41
0;18;1289;0.0;41
0;34;1289;0.030811123581225043;41
0;55;1289;0.030857064229254636;41
0;76;1289;0.030784600145714304;41
0;96;1289;0.030724449304069437;41
0;113;1289;0.030716812575466605;41
0;137;1289;0.03073773985501253;41
0;159;1289;0.030719838751500125;41
0;179;1289;0.030726154827008252;41
0;198;1289;0.030737616380532323;41
0;0;1215;0.0;42
0;26;1215;0.0;42
0;44;1215;0.030037017517896857;42
0;69;1215;0.030020824243682503;42
0;96;1215;0.03002410601431825;42
0;112;1215;0.03000215752252755;42
0;139;1215;0.030001553833267837;42
0;165;1215;0.030000621762427546;42
0;185;1215;0.029980169828909234;42
0;201;1215;0.029985430544192383;42
0;227;1215;0.030002120339891;42
0;0;1219;0.0;43
0;31;1219;0.0;43
0;58;1219;0.02988825338547842;43
0;83;1219;0.029808584684325512;43
0;111;1219;0.0298321565209809;43
0;134;1219;0.029836083257039993;43
0;156;1219;0.029809883201595444;43
0;185;1219;0.02981034640532101;43
0;208;1219;0.029821736323936702;43
0;239;1219;0.02982264919555984;43
0;263;1219;0.029836866110757507;43
0;0;1217;0.0;44
0;27;1217;0.0;44
0;58;1217;0.029761434775879916;44
0;77;1217;0.029790396808560514;44
0;96;1217;0.029802186726850956;44
0;121;1217;0.029801722764732162;44
0;142;1217;0.02978470388087047;44
0;167;1217;0.029814731391971064;44
0;180;1217;0.0297475232630734;44
0;199;1217;0.02975741304313309;44
0;212;1217;0.029767168240992188;44
0;0;1211;0.0;45
0;18;1211;0.0;45
0;36;1211;0.03020201759324818;45
0;56;1211;0.030208787173861183;45
0;79;1211;0.030171957937856184;45
0;96;1211;0.03015998989718905;45
0;115;1211;0.030155464111067676;45
0;136;1211;0.030150924449130777;45
0;155;1211;0.030148787273571735;45
0;171;1211;0.030185870946538733;45
0;190;1211;0.030149017793996903;45
0;0;1190;0.0;46
0;26;1190;0.0;46
0;50;1190;0.03086406192910468;46
0;67;1190;0.03088534677741282;46
0;89;1190;0.030850838899943698;46
0;112;1190;0.030861127163619027;46
0;145;1190;0.030847974908041184;46
0;160;1190;0.030863344627639976;46
0;185;1190;0.030847741311950873;46
0;214;1190;0.03083733163499333;46
0;243;1190;0.030847091966377402;46
0;0;1208;0.0;47
0;31;1208;0.0;47
0;59;1208;0.03053584001293229;47
0;82;1208;0.03051710910170655;47
0;106;1208;0.0305628283328951;47
0;124;1208;0.030512324791515336;47
0;143;1208;0.030538739171663425;47
0;166;1208;0.030532912581407844;47
0;197;1208;0.030479189724220552;47
0;222;1208;0.030463220386072687;47
0;249;1208;0.03047281205777628;47
0;0;1250;0.0;48
0;24;1250;0.0;48
0;39;1250;0.029882145270091073;48
0;66;1250;0.029869374845206225;48
0;89;1250;0.02992129643508079;48
0;109;1250;0.029869652791265782;48
0;127;1250;0.02987330299627664;48
0;147;1250;0.02986149547073753;48
0;164;1250;0.02988064951618878;48
0;188;1250;0.029899644065562142;48
0;210;1250;0.02986758481236495;48
0;0;1223;0.0;49
0;27;1223;0.0;49
0;55;1223;0.03122662842117651;49
0;67;1223;0.03119452597737766;49
0;84;1223;0.031209699304998298;49
0;98;1223;0.031198433106978556;49
0;127;1223;0.031168645783974994;49
0;148;1223;0.03122713672436344;49
0;170;1223;0.031158125093391997;49
0;193;1223;0.031186978525976277;49
0;220;1223;0.031178964055006763;49
0;0;1256;0.0;50
0;27;1256;0.0;50
0;50;1256;0.0304822848762546;50
0;72;1256;0.030472384778386093;50
0;90;1256;0.03047481800712793;50
0;120;1256;0.03048066575270513;50
0;144;1256;0.03047588015657255;50
0;175;1256;0.03048161405059425;50
0;198;1256;0.030482621465219458;50
0;223;1256;0.030483095598654916;50
0;244;1256;0.03045504130111478;50
0;0;1239;0.0;51
0;24;1239;0.0;51
0;41;1239;0.030188693828092063;51
0;58;1239;0.03018177219770866;51
0;81;1239;0.030203234325047134;51
0;102;1239;0.030145991039026057;51
0;124;1239;0.030154414005678067;51
0;149;1239;0.03017600273142432;51
0;178;1239;0.030139509807636522;51
0;203;1239;0.03016929669275887;51
0;236;1239;0.030168345145600146;51
0;0;1249;0.0;52
0;25;1249;0.0;52
0;49;1249;0.03143368873465042;52
0;68;1249;0.03149901025534211;52
0;77;1249;0.03148294995782369;52
0;96;1249;0.031489563995764004;52
0;124;1249;0.03141801669600057;52
0;147;1249;0.031497117341957724;52
0;169;1249;0.03146799844597778;52
0;196;1249;0.03144074221462681;52
0;217;1249;0.03145735249018658;52
0;0;1204;0.0;53
0;25;1204;0.0;53
0;51;1204;0.03054872405184755;53
0;66;1204;0.030552205979800944;53
0;82;1204;0.03051542571528499;53
0;101;1204;0.03050664655209973;53
0;125;1204;0.03048638993088219;53
0;145;1204;0.03046299243698908;53
0;165;1204;0.030494327404183414;53
0;184;1204;0.030491135907118123;53
0;205;1204;0.030502640513816934;53
0;0;1285;0.0;54
0;21;1285;0.0;54
0;41;1285;0.030784009757962423;54
0;60;1285;0.03080741375015181;54
0;89;1285;0.03078343943982369;54
0;108;1285;0.03073867775220521;54
0;126;1285;0.0307820492089362;54
0;142;1285;0.03076564287642254;54
0;166;1285;0.030776607885433672;54
0;187;1285;0.030770360667180714;54
0;210;1285;0.030795164752926152;54
0;0;1210;0.0;55
0;21;1210;0.0;55
0;42;1210;0.030672651825568987;55
0;62;1210;0.030652752566759384;55
0;80;1210;0.030661630710821088;55
0;106;1210;0.03064111261080307;55
0;122;1210;0.03066477772012913;55
0;141;1210;0.030604768943537315;55
0;162;1210;0.030662700852155413;55
0;182;1210;0.030663018283687643;55
