AREAP;attacked;denounce;females;Attacks per female;Denounces per female
4300604005001;1.808;0.644;13.736;136.2840231611216;48.21318849146145
4300604005002;1.2365;0.4395;9.545;137.79779945931242;48.47724733127203
4300604005003;1.264;0.443;10.7965;121.92656801757768;42.76712015194976
4300604005004;1.795;0.6435;14.9915;124.32390911524959;44.652445150907205
4300604005005;0.9894842263395093;0.34752128192288434;8.443665498247372;127.03594810915983;44.506888668719625
4300604005006;1.1795;0.423;9.8165;125.57917118356313;45.502541992750864
4300604005007;1.4855;0.4955;11.813;132.08345486375578;43.46633796629921
4300604005008;1.8415;0.666;15.5185;121.67161065177933;43.95657235197813
4300604005009;1.1225;0.406;9.5;123.66872853593799;45.15366837250326
4303103003001;0.8893340010015023;0.3164747120681021;6.752128192288433;143.62026862026858;51.14257994828853
4303103003002;0.8229376257545271;0.2852112676056338;6.5674044265593565;138.56029254671088;48.017404292555206
4303103003003;1.7535;0.6235;14.0035;130.3511933802791;46.395893575733666
4303103003004;0.8723723723723724;0.31681681681681684;7.171671671671672;133.47158228694155;48.5688425230909
4303103003005;1.139;0.413;9.4425;127.024728984036;45.107486435562976
4303103003006;2.3665;0.8565;19.159;126.7859442000759;45.951661256211985
4304606005001;1.3895;0.4995;11.2075;130.94819138077239;46.49635278936741
4304606005002;1.5395;0.5605;12.2905;130.13002735039328;47.3812821923107
4304606005003;0.974;0.336;8.706;118.13274239949898;41.60495561370169
4304606005004;0.7859649122807018;0.2847117794486215;6.563408521303258;126.99606714644291;46.869143109744634
4304606005005;1.462;0.497;11.4045;133.54747971607048;46.02003220592604
4304606005006;1.011011011011011;0.36236236236236236;8.256256256256256;127.61732390000344;46.42098939484554
4304606005007;1.0835417708854427;0.40070035017508754;9.049024512256128;126.05804304518506;46.46937461904133
4304606005008;1.688;0.6005;12.746;137.51336754102283;49.29896631084987
4304606005009;1.021;0.3765;7.9475;138.42731100598738;50.43534769968587
4304606005010;0.956;0.3275;7.7185;130.03166947431632;45.00331376140197
4304606005011;0.9079539769884942;0.3186593296648324;7.415207603801901;133.24803288535136;47.05090501738824
4304606005012;0.820962888665998;0.29438314944834504;6.7597793380140425;129.76375777905366;46.376422529882866
4304606005013;0.7992992992992993;0.2907907907907908;6.697697697697698;130.06658214991515;47.20679998457779
4304606005014;0.87;0.319;7.671;125.56304166315338;45.31789404116767
4304606005015;1.312;0.4665;10.539;129.08948051217757;46.338942752294024
4304606005016;0.8524262131065533;0.3106553276638319;7.5977988994497245;121.14249994219388;44.47353130444675
4304606005017;1.2485;0.4495;10.5905;123.79359638899088;43.880879882930856
4304606005018;1.145;0.4095;8.9585;136.99247440296196;49.40771039461047
4304606005019;1.417;0.4925;11.144;134.20357893891497;45.8294862001864
4306767003001;0.8043043043043043;0.2922922922922923;6.807807807807808;127.45260661927307;46.363049140826895
4306767003002;1.354;0.48;11.247;125.69096659117777;44.639289769958324
4307708003001;0.8973460190285428;0.31196795192789184;7.469203805708563;125.95299643261271;44.580525107197424
4307708003002;0.9384692346173087;0.3386693346673337;7.684842421210606;135.44056867777522;47.74612928064648
4307708003003;0.843;0.302;7.1585;125.2868827659267;44.74650925055333
4307708003004;1.361;0.4715;10.5495;135.20210591707084;46.633990405449296
4307708003005;1.281;0.45;10.2165;133.47561796863238;47.17945826318493
4309209005001;1.5755;0.558;12.3225;133.09173539766556;47.23218640944601
4309209005002;1.334;0.466;10.7465;128.49369301999252;44.15240646791313
4309209005003;1.3135;0.4835;10.3035;133.65682080357735;49.171741291156636
4309209005004;0.8107160741111668;0.28592889334001004;6.765147721582373;129.4453592087541;45.461058443031426
4309209005005;1.4635;0.5265;11.2545;134.13710168185767;48.810961398422556
4309209005006;1.2735;0.4645;10.0925;131.15009040666902;47.788979901247586
